index,celebid,pid,letter1,letter2,letter3,letter4,letter5,totalvotes
104579,255649,5,E,S,(,F,),3
104580,276244,5,E,T,(,N,),2
104581,428650,5,I,F,(,N,),1
104582,32821,5,E,S,(,F,),1
104583,88303,5,I,T,(,S,),1
104584,96533,5,E,F,(,S,),3
104585,113799,5,E,F,(,N,),1
104586,329282,5,E,N,(,F,),1
104587,413700,5,I,T,(,N,),1
104588,428071,5,E,N,(,F,),7
104589,517379,5,E,S,(,F,),1
104590,20283,5,E,S,(,F,),1
104591,33617,5,E,S,(,F,),1
104592,88574,5,E,F,(,S,),1
104593,99561,5,E,F,(,S,),1
104594,247153,5,E,S,(,T,),1
104595,310397,5,E,N,(,F,),1
104596,338798,5,E,N,(,F,),3
104597,501394,5,E,F,(,S,),1
104598,522998,5,E,N,(,T,),1
104599,544533,5,E,F,(,N,),3
104600,980225,5,E,T,(,N,),1
104601,3235,5,E,F,(,N,),1
104602,86957,5,E,F,(,N,),1
104603,166021,5,E,F,(,N,),1
104604,197211,5,E,N,(,F,),1
104605,360819,5,E,S,(,T,),1
104606,58353,5,I,N,(,F,),1
104607,96513,5,I,N,(,T,),1
104608,134118,5,E,F,(,N,),1
104609,134136,5,I,N,(,F,),1
104610,218282,5,I,N,(,F,),1
104611,236851,5,E,N,(,F,),1
104612,252081,5,E,F,(,S,),1
104613,405048,5,E,T,(,N,),1
104614,512839,5,I,F,(,N,),1
104615,22628,5,E,S,(,T,),1
104616,42426,5,E,S,(,F,),1
104617,129147,5,E,F,(,N,),1
104618,137106,5,I,N,(,F,),1
104619,180151,5,E,N,(,F,),1
104620,192643,5,I,N,(,F,),1
104621,205240,5,E,F,(,N,),3
104622,246935,5,E,N,(,F,),1
104623,304786,5,E,S,(,F,),2
104624,333946,5,E,N,(,F,),3
104625,372706,5,E,S,(,F,),2
104626,587533,5,I,N,(,F,),1
104627,22569,5,E,S,(,F,),1
104628,47817,5,E,N,(,T,),1
104629,66270,5,E,N,(,F,),1
104630,180093,5,E,T,(,N,),1
104631,257818,5,I,F,(,N,),1
104632,280399,5,E,F,(,N,),1
104633,322728,5,I,N,(,T,),1
104634,334650,5,E,N,(,F,),2
104635,123737,5,E,F,(,N,),2
104636,167811,5,E,F,(,S,),3
104637,232493,5,E,N,(,F,),1
104638,260116,5,I,S,(,T,),1
104639,265116,5,E,S,(,F,),2
104640,329495,5,E,S,(,F,),1
104641,346795,5,E,F,(,N,),1
104642,421178,5,E,F,(,N,),1
104643,441481,5,E,S,(,T,),1
104644,470625,5,E,S,(,T,),1
104645,517742,5,I,F,(,N,),1
104646,520770,5,E,F,(,N,),1
104647,600649,5,E,T,(,S,),1
104648,95830,5,I,F,(,N,),1
104649,109813,5,E,T,(,S,),1
104650,111907,5,E,F,(,S,),1
104651,124311,5,E,F,(,N,),1
104652,124839,5,I,N,(,F,),1
104653,167706,5,E,F,(,S,),1
104654,198160,5,E,N,(,F,),2
104655,252000,5,E,N,(,F,),1
104656,253524,5,E,T,(,N,),1
104657,273395,5,E,F,(,S,),1
104658,332476,5,I,S,(,T,),1
104659,337807,5,E,N,(,F,),1
104660,388350,5,E,N,(,F,),1
104661,396197,5,E,S,(,T,),3
104662,396615,5,E,N,(,F,),2
104663,453555,5,E,N,(,F,),1
104664,560481,5,E,S,(,F,),2
104665,593825,5,E,S,(,F,),1
104666,149412,5,I,N,(,T,),1
104667,314331,5,I,T,(,S,),1
104668,371674,5,E,F,(,N,),1
104669,373164,5,E,N,(,F,),1
104670,415843,5,I,T,(,S,),1
104671,428072,5,E,F,(,S,),7
104672,526824,5,I,S,(,F,),1
104673,583500,5,I,N,(,T,),1
104674,88933,5,E,T,(,S,),1
104675,167251,5,I,F,(,S,),1
104676,229746,5,I,S,(,F,),1
104677,269909,5,E,F,(,S,),1
