index,celebid,pid,letter1,letter2,letter3,letter4,letter5,totalvotes
91089,111741,7,s,x,/,s,p,2
91090,192005,7,s,p,/,s,o,1
91091,230586,7,s,p,/,s,o,1
91092,252833,7,s,o,/,s,x,1
91093,284669,7,s,o,/,s,x,2
91094,309715,7,s,p,/,s,x,1
91095,343018,7,s,p,/,s,o,2
91096,348467,7,s,o,/,s,p,1
91097,351632,7,s,x,/,s,o,1
91098,370779,7,s,o,/,s,p,1
91099,406468,7,s,x,/,s,p,2
91100,477579,7,s,p,/,s,x,1
91101,489588,7,s,x,/,s,p,1
91102,498138,7,s,p,/,s,o,2
91103,498929,7,s,o,/,s,x,2
91104,509371,7,s,x,/,s,o,4
91105,512654,7,s,p,/,s,o,1
91106,548236,7,s,p,/,s,o,7
91107,557919,7,s,o,/,s,x,1
91108,578514,7,s,o,/,s,p,1
91109,885392,7,s,o,/,s,x,4
91110,82495,7,s,x,/,s,o,1
91111,111738,7,s,x,/,s,p,1
91112,141636,7,s,o,/,s,x,1
91113,208262,7,s,o,/,s,p,1
91114,211820,7,s,o,/,s,x,1
91115,218660,7,s,x,/,s,p,2
91116,226063,7,s,x,/,s,p,1
91117,267195,7,s,o,/,s,p,1
91118,273656,7,s,x,/,s,o,1
91119,291029,7,s,o,/,s,x,1
91120,295096,7,s,x,/,s,o,1
91121,297335,7,s,o,/,s,x,1
91122,324328,7,s,p,/,s,x,1
91123,325129,7,s,o,/,s,x,1
91124,346329,7,s,o,/,s,x,1
91125,352218,7,s,p,/,s,o,1
91126,357873,7,s,x,/,s,o,2
91127,426791,7,s,p,/,s,x,1
91128,449658,7,s,o,/,s,x,2
91129,477605,7,s,x,/,s,p,1
91130,490502,7,s,p,/,s,o,1
91131,502520,7,s,x,/,s,o,1
91132,505903,7,s,p,/,s,x,1
91133,506159,7,s,p,/,s,x,1
91134,530418,7,s,o,/,s,x,1
91135,562033,7,s,o,/,s,p,1
91136,603816,7,s,o,/,s,x,1
91137,648916,7,s,p,/,s,x,3
91138,790395,7,s,x,/,s,p,1
91139,181151,7,s,x,/,s,o,1
91140,191995,7,s,o,/,s,p,1
91141,222059,7,s,x,/,s,o,1
91142,255877,7,s,o,/,s,x,1
91143,256040,7,s,x,/,s,o,1
91144,291032,7,s,o,/,s,p,1
91145,312628,7,s,o,/,s,x,1
91146,312632,7,s,x,/,s,o,1
91147,316631,7,s,o,/,s,p,1
91148,332407,7,s,x,/,s,o,1
91149,339443,7,s,x,/,s,o,2
91150,345944,7,s,o,/,s,x,1
91151,354472,7,s,o,/,s,x,1
91152,395540,7,s,x,/,s,p,1
91153,425536,7,s,o,/,s,x,1
91154,442657,7,s,p,/,s,x,1
91155,455476,7,s,o,/,s,x,1
91156,455808,7,s,x,/,s,o,1
91157,477963,7,s,o,/,s,p,1
91158,478450,7,s,o,/,s,x,1
91159,493433,7,s,x,/,s,o,1
91160,502518,7,s,p,/,s,x,1
91161,505923,7,s,x,/,s,o,1
91162,505931,7,s,o,/,s,x,1
91163,511575,7,s,p,/,s,o,2
91164,519963,7,s,x,/,s,p,1
91165,564670,7,s,o,/,s,x,1
91166,569165,7,s,x,/,s,p,1
91167,569176,7,s,x,/,s,p,1
91168,574877,7,s,o,/,s,x,1
91169,575355,7,s,o,/,s,p,1
91170,577319,7,s,p,/,s,o,1
91171,579151,7,s,p,/,s,o,1
91172,580097,7,s,x,/,s,o,1
91173,584802,7,s,o,/,s,x,1
91174,592676,7,s,o,/,s,p,1
91175,599897,7,s,x,/,s,o,1
91176,808422,7,s,o,/,s,x,1
91177,872396,7,s,o,/,s,p,1
91178,1030493,7,s,x,/,s,o,2
91179,241880,7,s,o,/,s,x,1
91180,840427,7,s,o,/,s,x,1
91181,39847,7,s,p,/,s,o,10
91182,337136,7,s,o,/,s,x,3
91183,445654,7,s,x,/,s,o,2
91184,248031,7,s,x,/,s,p,1
91185,105818,7,s,p,/,s,x,1
91186,182601,7,s,x,/,s,o,1
91187,390915,7,s,o,/,s,p,1
91188,446471,7,s,x,/,s,p,1
91189,67335,7,s,p,/,s,o,1
91190,151172,7,s,p,/,s,o,1
91191,337141,7,s,x,/,s,o,1
91192,53038,7,s,o,/,s,p,6
91193,252161,7,s,p,/,s,x,1
91194,104458,7,s,p,/,s,x,1
91195,117028,7,s,x,/,s,o,1
91196,87731,7,s,p,/,s,o,1
91197,113255,7,s,o,/,s,p,1
91198,434736,7,s,o,/,s,x,1
91199,478010,7,s,x,/,s,o,1
91200,478026,7,s,p,/,s,x,1
91201,418347,7,s,p,/,s,x,2
91202,431842,7,s,p,/,s,x,1
91203,433658,7,s,x,/,s,p,2
91204,316201,7,s,p,/,s,x,2
91205,431839,7,s,o,/,s,p,1
91206,431840,7,s,x,/,s,o,1
91207,431841,7,s,p,/,s,x,1
91208,433644,7,s,p,/,s,x,1
91209,435238,7,s,o,/,s,x,1
91210,437046,7,s,p,/,s,x,1
91211,478007,7,s,p,/,s,x,1
91212,478011,7,s,p,/,s,x,1
91213,478025,7,s,p,/,s,o,1
91214,478030,7,s,o,/,s,x,1
91215,478031,7,s,o,/,s,x,1
91216,478035,7,s,x,/,s,o,1
91217,478036,7,s,x,/,s,p,1
91218,478037,7,s,x,/,s,o,1
91219,478039,7,s,x,/,s,p,1
91220,478040,7,s,x,/,s,p,1
91221,483492,7,s,x,/,s,o,1
91222,483497,7,s,o,/,s,p,1
91223,483499,7,s,o,/,s,p,1
91224,483501,7,s,p,/,s,x,1
91225,483506,7,s,p,/,s,o,1
91226,483509,7,s,x,/,s,p,1
91227,483519,7,s,o,/,s,p,1
91228,483520,7,s,p,/,s,o,1
91229,483655,7,s,p,/,s,x,1
91230,483657,7,s,x,/,s,o,1
91231,483662,7,s,x,/,s,p,1
91232,483674,7,s,p,/,s,x,1
91233,589569,7,s,x,/,s,p,1
91234,976,7,s,x,/,s,p,68
91235,21545,7,s,p,/,s,o,17
91236,35819,7,s,p,/,s,x,25
91237,21546,7,s,p,/,s,o,16
91238,38555,7,s,x,/,s,p,6
91239,33992,7,s,o,/,s,x,10
91240,18633,7,s,p,/,s,o,15
91241,20784,7,s,p,/,s,o,10
91242,42886,7,s,o,/,s,x,14
91243,40044,7,s,x,/,s,o,5
91244,32215,7,s,p,/,s,o,9
91245,40016,7,s,x,/,s,p,18
91246,21544,7,s,p,/,s,o,6
91247,185667,7,s,o,/,s,x,9
91248,53117,7,s,o,/,s,x,10
91249,182260,7,s,o,/,s,x,7
91250,40476,7,s,p,/,s,o,2
91251,21548,7,s,o,/,s,p,2
91252,21543,7,s,x,/,s,p,3
91253,40129,7,s,p,/,s,x,1
91254,40394,7,s,o,/,s,x,4
91255,295708,7,s,o,/,s,x,4
91256,466842,7,s,x,/,s,p,4
91257,52449,7,s,p,/,s,o,2
91258,83737,7,s,o,/,s,p,5
91259,141307,7,s,o,/,s,p,5
91260,20082,7,s,o,/,s,p,2
91261,141367,7,s,p,/,s,o,2
91262,528032,7,s,x,/,s,p,3
91263,102501,7,s,p,/,s,o,2
91264,21547,7,s,o,/,s,p,1
91265,40059,7,s,p,/,s,x,3
91266,136568,7,s,x,/,s,p,3
91267,424880,7,s,o,/,s,x,1
91268,520373,7,s,x,/,s,o,3
91269,127739,7,s,o,/,s,p,2
91270,155031,7,s,p,/,s,o,2
91271,173591,7,s,x,/,s,o,2
91272,203717,7,s,o,/,s,x,1
91273,496106,7,s,o,/,s,p,1
91274,40478,7,s,o,/,s,x,2
91275,72459,7,s,x,/,s,p,1
91276,217767,7,s,o,/,s,p,2
91277,40057,7,s,o,/,s,x,1
91278,134901,7,s,p,/,s,x,3
91279,170536,7,s,o,/,s,p,2
91280,389348,7,s,p,/,s,o,1
91281,40058,7,s,x,/,s,o,1
91282,41754,7,s,p,/,s,x,1
91283,197252,7,s,o,/,s,x,1
91284,201278,7,s,o,/,s,p,1
91285,396990,7,s,p,/,s,o,1
91286,485302,7,s,p,/,s,o,4
91287,496595,7,s,p,/,s,o,3
91288,42908,7,s,x,/,s,p,3
91289,46708,7,s,p,/,s,o,1
91290,354898,7,s,p,/,s,o,1
91291,355983,7,s,x,/,s,p,1
91292,401508,7,s,p,/,s,x,2
91293,55423,7,s,o,/,s,p,1
91294,323757,7,s,p,/,s,o,1
91295,884782,7,s,x,/,s,o,5
91296,222063,7,s,o,/,s,p,1
91297,226308,7,s,p,/,s,o,1
91298,267641,7,s,p,/,s,x,1
91299,282477,7,s,o,/,s,x,2
91300,393434,7,s,o,/,s,p,2
91301,417982,7,s,p,/,s,o,2
91302,482063,7,s,o,/,s,p,1
91303,41009,7,s,o,/,s,x,1
91304,138282,7,s,o,/,s,x,1
91305,155030,7,s,x,/,s,o,1
91306,215066,7,s,p,/,s,o,1
91307,267642,7,s,o,/,s,x,1
91308,405056,7,s,o,/,s,x,1
91309,515833,7,s,p,/,s,x,1
91310,523057,7,s,o,/,s,p,1
91311,524368,7,s,o,/,s,p,1
91312,574681,7,s,x,/,s,p,1
91313,576351,7,s,p,/,s,x,1
91314,584648,7,s,x,/,s,p,1
91315,587139,7,s,o,/,s,x,1
91316,124704,7,s,p,/,s,o,7
91317,99077,7,s,p,/,s,o,7
91318,79915,7,s,o,/,s,x,29
91319,106451,7,s,o,/,s,p,3
91320,342223,7,s,x,/,s,o,4
91321,66722,7,s,o,/,s,p,2
91322,66093,7,s,o,/,s,p,2
91323,203013,7,s,o,/,s,p,16
91324,281597,7,s,x,/,s,o,2
91325,525249,7,s,o,/,s,x,2
91326,208971,7,s,p,/,s,o,1
91327,342745,7,s,o,/,s,p,3
91328,60138,7,s,o,/,s,x,1
91329,154642,7,s,o,/,s,x,1
91330,124573,7,s,o,/,s,x,3
91331,292667,7,s,o,/,s,p,1
91332,410917,7,s,p,/,s,x,1
91333,48609,7,s,o,/,s,x,3
91334,66091,7,s,p,/,s,o,1
91335,274611,7,s,o,/,s,x,1
91336,322433,7,s,o,/,s,x,1
91337,154646,7,s,o,/,s,x,1
91338,342740,7,s,o,/,s,p,3
91339,410914,7,s,o,/,s,p,1
91340,155272,7,s,p,/,s,x,2
91341,375247,7,s,o,/,s,p,4
91342,140317,7,s,x,/,s,o,1
91343,210449,7,s,o,/,s,x,3
91344,390839,7,s,o,/,s,p,5
91345,396486,7,s,p,/,s,o,1
91346,410916,7,s,p,/,s,o,1
91347,482157,7,s,o,/,s,p,1
91348,504591,7,s,p,/,s,o,1
91349,93029,7,s,o,/,s,p,1
91350,125927,7,s,p,/,s,o,1
91351,359970,7,s,o,/,s,x,2
91352,493372,7,s,p,/,s,o,2
91353,568343,7,s,o,/,s,x,1
91354,583405,7,s,x,/,s,o,3
91355,267280,7,s,o,/,s,p,2
91356,469293,7,s,o,/,s,x,3
91357,533306,7,s,x,/,s,o,1
91358,808220,7,s,o,/,s,p,1
91359,214995,7,s,p,/,s,x,1
91360,322903,7,s,o,/,s,x,1
91361,327322,7,s,o,/,s,p,1
91362,341260,7,s,o,/,s,p,1
91363,342744,7,s,o,/,s,p,1
91364,362493,7,s,p,/,s,x,1
91365,496832,7,s,o,/,s,p,1
91366,504726,7,s,p,/,s,o,1
91367,528337,7,s,o,/,s,x,1
91368,531372,7,s,o,/,s,x,1
91369,533134,7,s,o,/,s,p,1
91370,598200,7,s,p,/,s,x,1
91371,600970,7,s,o,/,s,p,1
91372,442,7,s,p,/,s,o,50
91373,6566,7,s,o,/,s,x,22
91374,50204,7,s,o,/,s,p,12
91375,5780,7,s,o,/,s,p,20
91376,82759,7,s,o,/,s,p,9
91377,33411,7,s,o,/,s,x,10
91378,218652,7,s,o,/,s,p,21
91379,6565,7,s,o,/,s,x,4
91380,96001,7,s,o,/,s,p,4
91381,44566,7,s,o,/,s,p,3
91382,23122,7,s,o,/,s,p,5
91383,33412,7,s,o,/,s,x,2
91384,307978,7,s,p,/,s,o,8
91385,26639,7,s,x,/,s,o,5
91386,368166,7,s,o,/,s,x,9
91387,47318,7,s,o,/,s,x,3
91388,20428,7,s,o,/,s,x,3
91389,70210,7,s,p,/,s,x,1
91390,82291,7,s,p,/,s,o,6
91391,49722,7,s,o,/,s,x,4
91392,19356,7,s,o,/,s,p,3
91393,93221,7,s,p,/,s,x,1
91394,113365,7,s,o,/,s,x,1
91395,422385,7,s,o,/,s,p,2
91396,467912,7,s,p,/,s,x,1
91397,33115,7,s,o,/,s,p,1
91398,105675,7,s,x,/,s,o,1
91399,95881,7,s,o,/,s,p,1
91400,101247,7,s,o,/,s,x,2
91401,514009,7,s,o,/,s,x,1
91402,84808,7,s,o,/,s,x,5
91403,82292,7,s,o,/,s,x,4
91404,33116,7,s,x,/,s,o,1
91405,35378,7,s,o,/,s,p,2
91406,132946,7,s,p,/,s,x,1
91407,196690,7,s,x,/,s,o,1
91408,33448,7,s,o,/,s,p,2
91409,129409,7,s,x,/,s,o,2
91410,135456,7,s,p,/,s,o,1
91411,161843,7,s,o,/,s,p,1
91412,213967,7,s,o,/,s,p,2
91413,318716,7,s,o,/,s,p,1
91414,34020,7,s,p,/,s,x,1
91415,103468,7,s,p,/,s,o,1
91416,254238,7,s,x,/,s,o,4
91417,295351,7,s,p,/,s,o,1
91418,33446,7,s,p,/,s,x,1
91419,33528,7,s,p,/,s,o,1
91420,265395,7,s,o,/,s,p,2
91421,121974,7,s,x,/,s,o,1
91422,319652,7,s,o,/,s,x,1
91423,497324,7,s,x,/,s,p,1
91424,591880,7,s,p,/,s,o,3
91425,145211,7,s,x,/,s,p,1
91426,252752,7,s,o,/,s,p,1
91427,339407,7,s,x,/,s,p,1
91428,566400,7,s,p,/,s,o,1
91429,67512,7,s,o,/,s,p,2
91430,152079,7,s,o,/,s,p,2
91431,392859,7,s,o,/,s,p,1
91432,413873,7,s,x,/,s,p,1
91433,534676,7,s,o,/,s,x,1
91434,440048,7,s,o,/,s,p,1
91435,48225,7,s,p,/,s,o,3
91436,49506,7,s,p,/,s,x,2
91437,70542,7,s,o,/,s,x,1
91438,43303,7,s,o,/,s,x,1
91439,138852,7,s,o,/,s,x,1
91440,430587,7,s,p,/,s,x,3
91441,490470,7,s,o,/,s,x,1
91442,443520,7,s,p,/,s,x,1
91443,503389,7,s,p,/,s,o,1
91444,503391,7,s,x,/,s,p,1
91445,6654,7,s,o,/,s,p,35
91446,22677,7,s,p,/,s,o,42
91447,10028,7,s,o,/,s,x,8
91448,56246,7,s,o,/,s,x,8
91449,48540,7,s,o,/,s,p,4
91450,196233,7,s,o,/,s,p,3
91451,56738,7,s,p,/,s,x,1
91452,56974,7,s,p,/,s,o,3
91453,70987,7,s,p,/,s,o,6
91454,83477,7,s,x,/,s,o,2
91455,163024,7,s,p,/,s,o,1
91456,56975,7,s,p,/,s,x,2
91457,200988,7,s,o,/,s,x,1
91458,352283,7,s,p,/,s,x,1
91459,80849,7,s,p,/,s,o,1
91460,292684,7,s,p,/,s,x,1
91461,55112,7,s,p,/,s,x,1
91462,292676,7,s,o,/,s,x,1
91463,374843,7,s,p,/,s,o,1
91464,370707,7,s,p,/,s,o,1
91465,65136,7,s,p,/,s,o,16
91466,364151,7,s,o,/,s,x,6
91467,56078,7,s,p,/,s,x,5
91468,364135,7,s,p,/,s,x,2
91469,57170,7,s,p,/,s,x,1
91470,56077,7,s,x,/,s,p,1
91471,346340,7,s,x,/,s,o,3
91472,247709,7,s,p,/,s,o,1
91473,364146,7,s,o,/,s,x,2
91474,363963,7,s,x,/,s,p,1
91475,75213,7,s,o,/,s,x,1
91476,75217,7,s,o,/,s,x,1
91477,75218,7,s,p,/,s,o,1
91478,75216,7,s,p,/,s,x,1
91479,98928,7,s,p,/,s,x,1
91480,364141,7,s,p,/,s,x,1
91481,425198,7,s,x,/,s,o,1
91482,441361,7,s,o,/,s,x,1
91483,179757,7,s,p,/,s,o,2
91484,438795,7,s,p,/,s,x,1
91485,176198,7,s,p,/,s,o,2
91486,176208,7,s,p,/,s,o,1
91487,651,7,s,p,/,s,o,22
91488,4147,7,s,p,/,s,o,16
91489,17337,7,s,p,/,s,x,8
91490,17338,7,s,o,/,s,p,3
91491,17344,7,s,o,/,s,p,4
91492,142252,7,s,p,/,s,x,3
91493,17343,7,s,o,/,s,p,1
91494,100917,7,s,p,/,s,o,1
91495,161134,7,s,o,/,s,p,2
91496,203506,7,s,o,/,s,p,1
91497,203522,7,s,o,/,s,x,2
91498,176818,7,s,o,/,s,p,1
91499,471543,7,s,p,/,s,o,1
91500,484800,7,s,p,/,s,o,1
91501,499126,7,s,x,/,s,o,1
91502,9234,7,s,p,/,s,o,14
91503,10340,7,s,p,/,s,o,20
91504,8733,7,s,x,/,s,o,12
91505,32995,7,s,x,/,s,p,14
91506,9128,7,s,p,/,s,x,10
91507,15715,7,s,o,/,s,p,15
91508,106560,7,s,p,/,s,o,5
91509,11600,7,s,o,/,s,p,4
91510,12701,7,s,x,/,s,p,5
91511,43712,7,s,o,/,s,p,3
91512,23998,7,s,p,/,s,o,5
91513,203430,7,s,p,/,s,x,4
91514,41444,7,s,o,/,s,x,2
91515,4695,7,s,o,/,s,p,2
91516,50339,7,s,p,/,s,x,4
91517,61019,7,s,o,/,s,p,3
91518,118728,7,s,p,/,s,o,6
91519,31327,7,s,o,/,s,x,5
91520,72741,7,s,o,/,s,p,2
91521,62672,7,s,p,/,s,x,2
91522,191017,7,s,p,/,s,x,1
91523,127126,7,s,p,/,s,o,5
91524,47252,7,s,o,/,s,x,4
91525,158857,7,s,p,/,s,o,2
91526,43800,7,s,o,/,s,p,2
91527,20076,7,s,o,/,s,x,1
91528,117903,7,s,p,/,s,x,2
91529,168504,7,s,x,/,s,o,1
91530,32847,7,s,o,/,s,p,2
91531,146187,7,s,x,/,s,o,3
91532,150742,7,s,p,/,s,x,2
91533,230406,7,s,p,/,s,x,2
91534,80868,7,s,p,/,s,x,5
91535,153775,7,s,o,/,s,p,1
91536,112997,7,s,x,/,s,o,1
91537,400132,7,s,o,/,s,p,2
91538,420435,7,s,o,/,s,p,2
91539,34086,7,s,p,/,s,o,1
91540,365290,7,s,o,/,s,x,2
91541,90895,7,s,o,/,s,p,2
91542,128165,7,s,x,/,s,o,1
91543,252109,7,s,o,/,s,p,1
91544,313016,7,s,o,/,s,x,1
91545,358962,7,s,x,/,s,o,1
91546,431505,7,s,o,/,s,x,2
91547,134001,7,s,x,/,s,p,1
91548,253097,7,s,x,/,s,o,2
91549,273900,7,s,o,/,s,x,2
91550,327499,7,s,p,/,s,x,1
91551,452855,7,s,x,/,s,o,1
91552,252289,7,s,p,/,s,x,2
91553,296911,7,s,o,/,s,p,1
91554,385085,7,s,o,/,s,p,1
91555,509409,7,s,o,/,s,p,2
91556,336147,7,s,p,/,s,o,1
91557,251478,7,s,o,/,s,p,1
91558,696370,7,s,p,/,s,o,1
91559,7523,7,s,o,/,s,p,123
91560,64059,7,s,o,/,s,p,35
91561,24453,7,s,o,/,s,p,30
91562,6764,7,s,o,/,s,p,9
91563,65318,7,s,p,/,s,o,11
91564,65026,7,s,o,/,s,p,21
91565,64091,7,s,p,/,s,o,14
91566,97150,7,s,p,/,s,o,41
91567,70231,7,s,p,/,s,o,4
91568,68767,7,s,o,/,s,x,7
91569,11645,7,s,p,/,s,o,15
91570,96183,7,s,o,/,s,p,8
91571,144903,7,s,p,/,s,o,13
91572,21657,7,s,o,/,s,x,3
91573,6846,7,s,p,/,s,x,1
91574,75907,7,s,p,/,s,x,9
91575,136917,7,s,o,/,s,p,5
91576,63346,7,s,o,/,s,p,3
91577,136163,7,s,p,/,s,o,3
91578,66232,7,s,o,/,s,p,4
91579,60834,7,s,o,/,s,p,4
91580,261953,7,s,p,/,s,x,2
91581,22845,7,s,x,/,s,o,1
91582,475412,7,s,o,/,s,p,11
91583,137077,7,s,o,/,s,x,4
91584,116011,7,s,p,/,s,o,1
91585,76377,7,s,o,/,s,p,1
91586,129651,7,s,x,/,s,o,1
91587,70441,7,s,o,/,s,p,1
91588,85670,7,s,o,/,s,p,2
91589,67409,7,s,o,/,s,p,4
91590,137075,7,s,p,/,s,o,4
91591,116389,7,s,o,/,s,x,2
91592,11644,7,s,p,/,s,o,1
91593,144358,7,s,o,/,s,x,2
91594,128065,7,s,o,/,s,x,3
91595,9353,7,s,p,/,s,o,1
91596,317612,7,s,o,/,s,p,1
91597,90190,7,s,o,/,s,p,1
91598,140819,7,s,o,/,s,p,1
91599,88002,7,s,o,/,s,p,2
91600,108308,7,s,p,/,s,o,1
91601,58797,7,s,o,/,s,p,4
91602,309024,7,s,o,/,s,p,2
91603,55262,7,s,o,/,s,x,2
91604,85660,7,s,o,/,s,p,2
91605,191901,7,s,o,/,s,x,3
91606,291948,7,s,o,/,s,x,1
91607,365039,7,s,o,/,s,x,3
91608,57183,7,s,p,/,s,o,1
91609,140358,7,s,o,/,s,p,1
91610,71706,7,s,p,/,s,x,1
91611,183495,7,s,p,/,s,o,1
91612,313992,7,s,o,/,s,x,4
91613,1008406,7,s,o,/,s,p,1
91614,177662,7,s,o,/,s,p,2
91615,382628,7,s,p,/,s,o,2
91616,387400,7,s,p,/,s,o,1
91617,220356,7,s,x,/,s,o,1
91618,463155,7,s,o,/,s,p,3
91619,76639,7,s,x,/,s,o,1
91620,266740,7,s,o,/,s,x,2
91621,411090,7,s,o,/,s,p,2
91622,499457,7,s,o,/,s,p,4
91623,196332,7,s,o,/,s,p,2
91624,359272,7,s,o,/,s,p,1
91625,432265,7,s,p,/,s,x,4
91626,116388,7,s,x,/,s,o,1
91627,282196,7,s,o,/,s,p,1
91628,359666,7,s,o,/,s,p,1
91629,373116,7,s,x,/,s,o,1
91630,528278,7,s,o,/,s,p,2
91631,130432,7,s,p,/,s,x,1
91632,239051,7,s,o,/,s,x,1
91633,387164,7,s,o,/,s,x,1
91634,408300,7,s,o,/,s,p,1
91635,513190,7,s,p,/,s,o,1
91636,60507,7,s,o,/,s,p,11
91637,60342,7,s,o,/,s,p,1
91638,156248,7,s,p,/,s,x,11
91639,34344,7,s,x,/,s,o,6
91640,122209,7,s,x,/,s,o,5
91641,60514,7,s,o,/,s,x,4
91642,66052,7,s,x,/,s,o,5
91643,152020,7,s,x,/,s,o,7
91644,156663,7,s,p,/,s,x,5
91645,331934,7,s,o,/,s,p,3
91646,60533,7,s,o,/,s,x,6
91647,60534,7,s,o,/,s,x,5
91648,66072,7,s,o,/,s,p,2
91649,234405,7,s,o,/,s,x,2
91650,72487,7,s,x,/,s,o,4
91651,178860,7,s,p,/,s,x,2
91652,147849,7,s,o,/,s,x,6
91653,60520,7,s,p,/,s,x,5
91654,60341,7,s,p,/,s,o,2
91655,48648,7,s,x,/,s,p,4
91656,59985,7,s,p,/,s,x,5
91657,60516,7,s,p,/,s,x,5
91658,66053,7,s,o,/,s,p,7
91659,60009,7,s,x,/,s,p,3
91660,85268,7,s,o,/,s,p,4
91661,159757,7,s,p,/,s,x,4
91662,147800,7,s,p,/,s,o,7
91663,60007,7,s,o,/,s,x,6
91664,60343,7,s,o,/,s,p,3
91665,60345,7,s,p,/,s,x,4
91666,60517,7,s,p,/,s,x,1
91667,83886,7,s,o,/,s,p,2
91668,156512,7,s,o,/,s,p,2
91669,60337,7,s,o,/,s,x,2
91670,249203,7,s,o,/,s,x,2
91671,60522,7,s,o,/,s,p,1
91672,66073,7,s,x,/,s,o,1
91673,93351,7,s,o,/,s,x,4
91674,147820,7,s,x,/,s,p,6
91675,277188,7,s,p,/,s,x,1
91676,74989,7,s,x,/,s,p,2
91677,60287,7,s,o,/,s,p,4
91678,72486,7,s,o,/,s,p,1
91679,144865,7,s,o,/,s,x,1
91680,62987,7,s,x,/,s,p,2
91681,114652,7,s,o,/,s,x,2
91682,276689,7,s,p,/,s,o,3
91683,60003,7,s,p,/,s,o,6
91684,60523,7,s,p,/,s,x,1
91685,147814,7,s,o,/,s,x,3
91686,170883,7,s,o,/,s,x,3
91687,55670,7,s,o,/,s,p,2
91688,206015,7,s,o,/,s,x,1
91689,59991,7,s,o,/,s,x,3
91690,120903,7,s,x,/,s,o,3
91691,122214,7,s,o,/,s,x,4
91692,225263,7,s,x,/,s,o,7
91693,270074,7,s,x,/,s,o,3
91694,60186,7,s,o,/,s,p,1
91695,60518,7,s,o,/,s,p,2
91696,65446,7,s,p,/,s,x,1
91697,73105,7,s,p,/,s,o,3
91698,85271,7,s,o,/,s,p,1
91699,85481,7,s,o,/,s,x,1
91700,122210,7,s,x,/,s,p,2
91701,161692,7,s,x,/,s,p,1
91702,167124,7,s,o,/,s,x,2
91703,192536,7,s,o,/,s,p,2
91704,235503,7,s,o,/,s,p,1
91705,302284,7,s,p,/,s,x,3
91706,120933,7,s,o,/,s,x,4
91707,132555,7,s,o,/,s,p,2
91708,148115,7,s,o,/,s,x,2
91709,60527,7,s,o,/,s,p,3
91710,107314,7,s,x,/,s,o,2
91711,141453,7,s,o,/,s,x,2
91712,147872,7,s,o,/,s,x,3
91713,151898,7,s,o,/,s,x,1
91714,282273,7,s,o,/,s,p,2
91715,103902,7,s,x,/,s,p,3
91716,108959,7,s,x,/,s,p,1
91717,159814,7,s,o,/,s,x,1
91718,163962,7,s,o,/,s,p,1
91719,194958,7,s,o,/,s,x,2
91720,209282,7,s,x,/,s,p,1
91721,65914,7,s,o,/,s,p,1
91722,86222,7,s,p,/,s,o,1
91723,120944,7,s,o,/,s,p,2
91724,136929,7,s,p,/,s,x,1
91725,147899,7,s,p,/,s,o,2
91726,147998,7,s,o,/,s,x,1
91727,148745,7,s,o,/,s,x,2
91728,222060,7,s,p,/,s,o,2
91729,308280,7,s,o,/,s,p,1
91730,60535,7,s,p,/,s,o,3
91731,120947,7,s,p,/,s,o,1
91732,163574,7,s,o,/,s,p,3
91733,195145,7,s,o,/,s,x,1
91734,302947,7,s,x,/,s,p,1
91735,64667,7,s,o,/,s,x,1
91736,107321,7,s,o,/,s,p,1
91737,143140,7,s,o,/,s,p,3
91738,343667,7,s,o,/,s,p,2
91739,27830,7,s,p,/,s,o,2
91740,147874,7,s,p,/,s,o,2
91741,189056,7,s,x,/,s,o,1
91742,190704,7,s,o,/,s,x,5
91743,196524,7,s,o,/,s,p,3
91744,200902,7,s,x,/,s,o,3
91745,202312,7,s,o,/,s,x,1
91746,323160,7,s,p,/,s,x,6
91747,380057,7,s,o,/,s,x,2
91748,107311,7,s,o,/,s,x,3
91749,120439,7,s,o,/,s,x,3
91750,124832,7,s,x,/,s,o,1
91751,137066,7,s,o,/,s,p,2
91752,147801,7,s,x,/,s,o,1
91753,147853,7,s,o,/,s,x,2
91754,147890,7,s,o,/,s,x,2
91755,148122,7,s,x,/,s,o,1
91756,148757,7,s,p,/,s,x,1
91757,174337,7,s,p,/,s,o,1
91758,180272,7,s,o,/,s,p,1
91759,231021,7,s,o,/,s,p,2
91760,245778,7,s,o,/,s,x,2
91761,280126,7,s,o,/,s,x,2
91762,318382,7,s,o,/,s,p,3
91763,325771,7,s,o,/,s,x,1
91764,370385,7,s,o,/,s,x,1
91765,373050,7,s,x,/,s,p,3
91766,137113,7,s,x,/,s,o,2
91767,148103,7,s,o,/,s,x,3
91768,156515,7,s,o,/,s,p,2
91769,158498,7,s,o,/,s,p,3
91770,174336,7,s,o,/,s,p,2
91771,178855,7,s,o,/,s,x,1
91772,180270,7,s,p,/,s,o,1
91773,218653,7,s,x,/,s,o,1
91774,234039,7,s,x,/,s,p,1
91775,241582,7,s,o,/,s,p,2
91776,289765,7,s,o,/,s,p,1
91777,293984,7,s,x,/,s,o,1
91778,294007,7,s,o,/,s,p,1
91779,324376,7,s,p,/,s,o,1
91780,325042,7,s,o,/,s,p,1
91781,373045,7,s,o,/,s,p,3
91782,74398,7,s,o,/,s,x,4
91783,96795,7,s,p,/,s,o,1
91784,107323,7,s,o,/,s,p,2
91785,109500,7,s,p,/,s,x,1
91786,120898,7,s,o,/,s,p,2
