15950,278728,4,S,C,O,A,I,1
15951,534416,4,R,C,O,A,I,2
15952,209617,4,R,L,O,A,I,1
15953,395838,4,R,L,U,A,I,2
15954,450576,4,S,C,O,A,I,1
15955,199466,4,S,L,O,E,I,1
15956,278713,4,R,C,O,A,N,1
15957,371507,4,S,C,O,E,N,1
15958,278254,4,S,C,O,A,I,1
15959,448498,4,S,L,O,A,N,1
15960,450978,4,R,L,O,A,I,1
15961,585657,4,R,C,O,A,N,2
15962,601294,4,S,L,O,A,I,1
15963,605372,4,R,L,O,A,N,1
15964,748534,4,S,L,U,E,I,1
15965,350926,4,S,C,O,E,I,2
15966,559242,4,S,C,U,A,N,1
15967,565933,4,R,L,O,E,I,1
15968,734223,4,R,C,O,E,N,2
15969,748477,4,R,C,O,E,N,3
15970,350924,4,R,C,O,A,I,1
15971,10933,4,R,C,O,A,I,27
15972,4274,4,S,L,U,E,I,34
15973,4978,4,S,L,U,E,I,22
15974,4975,4,S,C,U,E,I,18
15975,4979,4,R,L,O,E,I,24
15976,26261,4,S,L,U,E,I,7
15977,47589,4,R,L,U,A,I,6
15978,4976,4,R,C,O,E,I,16
15979,35796,4,R,L,O,E,I,8
15980,43888,4,R,L,U,E,I,5
15981,11553,4,S,C,U,E,I,11
15982,49420,4,R,L,U,E,I,15
15983,22384,4,R,L,O,E,I,1
15984,124316,4,R,C,O,A,I,4
15985,54045,4,R,L,U,E,I,2
15986,4993,4,R,C,O,E,I,2
15987,16079,4,R,L,U,A,I,2
15988,35797,4,R,L,O,E,I,5
15989,41850,4,R,L,U,E,I,1
15990,5261,4,S,C,U,E,I,2
15991,43854,4,R,C,O,A,I,1
15992,48612,4,R,C,U,E,I,2
15993,86032,4,R,L,O,A,I,1
15994,41522,4,S,L,U,A,I,1
15995,362028,4,S,C,O,A,I,1
15996,86824,4,R,L,O,A,I,3
15997,504092,4,R,C,U,A,I,6
15998,43852,4,R,C,U,E,N,3
15999,281842,4,R,C,U,A,I,5
16000,326782,4,R,L,O,E,I,2
16001,102008,4,R,L,U,E,I,3
16002,74149,4,R,C,O,E,I,3
16003,6288,4,R,C,U,E,I,1
16004,43856,4,S,L,U,E,I,3
16005,227644,4,S,L,U,E,I,1
16006,55948,4,R,L,U,A,I,5
16007,35809,4,S,L,U,A,I,1
16008,75904,4,R,C,O,E,N,1
16009,76395,4,R,L,U,A,I,3
16010,354701,4,S,C,U,A,I,2
16011,6267,4,R,C,O,A,I,1
16012,33399,4,R,L,O,A,I,2
16013,43855,4,R,L,U,E,I,2
16014,178571,4,S,C,U,A,I,3
16015,11671,4,R,L,U,E,I,3
16016,49942,4,R,C,U,E,N,3
16017,217622,4,R,L,U,A,I,2
16018,43853,4,R,C,U,E,N,1
16019,43858,4,S,C,U,E,I,2
16020,75834,4,R,L,O,E,I,1
16021,86063,4,R,L,O,A,I,2
16022,202819,4,R,C,O,E,I,5
16023,202847,4,R,C,O,E,N,5
16024,58378,4,S,C,U,E,I,5
16025,90355,4,S,L,U,E,N,1
16026,356770,4,R,C,O,A,I,1
16027,407526,4,R,C,O,A,I,1
16028,84194,4,R,L,U,E,I,1
16029,300306,4,S,C,O,A,I,4
16030,14697,4,R,C,U,E,I,1
16031,48592,4,S,C,U,E,I,1
16032,76390,4,S,C,O,A,I,1
16033,76393,4,R,C,O,E,I,3
16034,202141,4,S,L,O,E,I,1
16035,43878,4,S,L,O,E,I,2
16036,48209,4,S,L,O,A,N,1
16037,35799,4,S,C,O,A,I,1
16038,76400,4,R,C,O,A,I,1
16039,279329,4,S,L,O,A,I,1
16040,477000,4,R,L,U,E,I,3
16041,279546,4,R,C,U,E,I,1
16042,309710,4,R,L,U,E,I,2
16043,6259,4,R,C,O,A,N,1
16044,6260,4,R,C,O,A,I,1
16045,329155,4,S,C,O,A,I,1
16046,136965,4,S,C,U,E,I,1
16047,197303,4,S,C,U,A,I,1
16048,218717,4,R,L,O,E,I,1
16049,330424,4,R,C,O,A,I,1
16050,544911,4,S,L,U,E,I,4
16051,41401,4,S,C,O,A,I,1
16052,127531,4,R,C,U,A,I,1
16053,127532,4,R,L,U,E,I,2
16054,335344,4,S,C,U,A,I,1
16055,7261,4,R,C,U,E,I,1
16056,35810,4,R,L,O,E,I,2
16057,49844,4,S,L,U,E,N,1
16058,65658,4,R,L,U,E,I,1
16059,107704,4,R,C,U,E,I,1
16060,138929,4,S,C,O,A,I,2
16061,157361,4,R,L,O,A,I,1
16062,189991,4,R,C,O,E,I,1
16063,203436,4,R,L,O,E,I,1
16064,269260,4,R,C,O,A,I,1
16065,6114,4,R,C,O,A,I,1
16066,49569,4,S,L,O,A,I,1
16067,271677,4,R,C,U,A,I,1
16068,430570,4,R,L,U,A,I,1
16069,109931,4,S,C,U,E,I,1
16070,113608,4,R,L,O,E,N,1
16071,167139,4,R,C,U,E,I,1
16072,234975,4,R,C,U,A,N,1
16073,264067,4,S,C,U,A,I,1
16074,282786,4,R,L,U,E,I,1
16075,289866,4,R,C,O,A,I,1
16076,304202,4,R,L,O,E,I,2
16077,370694,4,R,L,U,E,I,1
16078,381706,4,R,C,U,A,N,1
16079,432749,4,R,L,O,A,I,1
16080,458895,4,R,L,U,A,I,1
16081,506967,4,S,C,O,E,I,1
16082,517940,4,R,C,U,E,I,1
16083,58376,4,S,C,U,E,I,1
16084,75905,4,R,L,U,A,N,1
16085,86068,4,R,C,O,E,I,1
16086,127272,4,S,C,O,E,I,1
16087,255707,4,S,C,U,E,I,1
16088,294297,4,R,C,O,E,I,1
16089,383328,4,R,L,U,E,I,1
16090,423248,4,R,C,O,E,I,1
16091,464557,4,R,L,O,E,I,2
16092,551271,4,R,C,U,E,I,3
16093,49248,4,S,C,U,E,I,1
16094,86066,4,S,L,U,A,I,1
16095,86786,4,S,C,O,A,I,1
16096,334150,4,R,L,U,A,I,1
16097,392781,4,R,C,U,E,I,2
16098,424134,4,R,L,O,E,I,1
16099,433083,4,R,C,O,A,I,2
16100,512938,4,R,C,U,A,I,1
16101,517378,4,R,C,O,A,I,1
16102,517939,4,R,C,O,A,I,1
16103,591628,4,R,L,O,A,I,2
16104,591650,4,R,L,O,E,I,2
16105,591652,4,R,L,O,A,I,2
16106,48656,4,S,C,U,E,I,1
16107,165424,4,S,L,U,E,I,1
16108,202426,4,R,C,O,A,N,1
16109,239978,4,S,L,U,A,I,1
16110,269600,4,R,L,O,E,I,1
16111,292993,4,S,L,U,E,N,1
16112,340838,4,S,C,U,A,I,1
16113,356002,4,S,L,U,E,I,1
16114,418444,4,S,C,U,A,I,1
16115,423252,4,S,C,O,A,N,1
16116,427945,4,S,C,O,E,I,1
16117,428416,4,S,L,O,E,N,1
16118,471548,4,R,L,U,E,I,1
16119,472179,4,R,L,O,A,I,1
16120,510009,4,S,L,O,A,N,1
16121,526843,4,S,C,O,A,I,1
16122,564724,4,S,C,U,A,I,1
16123,575096,4,R,C,O,A,I,1
16124,602976,4,S,L,O,A,I,1
16125,995800,4,R,C,U,A,I,1
16126,230670,4,R,C,O,E,N,1
16127,372782,4,R,L,O,A,I,1
16128,499662,4,R,C,U,A,I,1
16129,567514,4,R,L,U,E,I,1
16130,5668,4,R,L,O,E,I,69
16131,5669,4,S,C,U,A,I,36
16132,5670,4,R,C,O,E,I,28
16133,5671,4,R,L,O,A,I,22
16134,5672,4,R,L,U,E,I,15
16135,6282,4,R,C,U,E,I,18
16136,14234,4,S,C,O,A,I,12
16137,3739,4,S,L,O,E,I,25
16138,26045,4,R,C,O,A,I,9
16139,29932,4,R,C,U,E,I,8
16140,3740,4,R,L,O,E,I,13
16141,11856,4,R,L,U,E,I,6
16142,23933,4,R,L,O,E,I,14
16143,34164,4,R,C,U,E,I,11
16144,14867,4,R,L,U,A,I,8
16145,29906,4,S,C,O,A,I,8
16146,5807,4,R,C,O,E,I,10
16147,6296,4,R,L,U,A,I,5
16148,29216,4,R,L,O,A,I,8
16149,28909,4,R,C,U,E,N,5
16150,29914,4,R,L,O,E,I,7
16151,29920,4,R,L,O,E,I,8
16152,15269,4,S,L,O,A,I,2
16153,19092,4,R,L,O,A,I,6
16154,6298,4,R,C,O,A,I,4
16155,33945,4,S,L,O,A,N,2
16156,28910,4,S,C,U,A,I,6
16157,29904,4,R,C,O,E,I,7
16158,29907,4,S,L,U,E,I,1
16159,65450,4,S,C,O,A,I,4
16160,5888,4,S,L,O,A,I,2
16161,29921,4,R,C,O,E,I,2
16162,29918,4,R,L,O,E,I,2
16163,29933,4,R,C,O,E,I,4
16164,53684,4,S,C,U,A,I,2
16165,105883,4,S,C,O,A,I,1
16166,68647,4,R,C,U,A,N,1
16167,28908,4,R,L,U,E,I,4
16168,40178,4,R,L,U,E,I,2
16169,223801,4,R,L,O,E,I,2
16170,74054,4,R,C,U,A,I,1
16171,210849,4,S,L,O,E,I,1
16172,29916,4,R,L,O,A,I,3
16173,61644,4,R,C,O,E,I,1
16174,110823,4,S,C,O,E,I,1
16175,43192,4,R,C,O,A,N,1
16176,26644,4,R,L,O,A,I,1
16177,29943,4,R,C,O,A,N,2
16178,6300,4,R,L,O,A,I,1
16179,23553,4,S,L,U,A,N,1
16180,29927,4,S,C,U,A,I,1
16181,292474,4,R,C,O,A,I,1
16182,6297,4,R,C,O,A,I,1
16183,19546,4,R,L,U,A,I,3
16184,395132,4,R,C,O,E,I,3
16185,272238,4,S,L,O,A,N,1
16186,515763,4,R,L,O,A,N,1
16187,20045,4,R,L,O,A,N,1
16188,29938,4,R,C,O,E,I,1
16189,29946,4,R,L,O,E,I,1
16190,29931,4,R,L,U,A,I,1
16191,225115,4,S,C,U,A,I,1
16192,267784,4,R,C,O,A,I,2
16193,143982,4,R,C,O,E,I,2
16194,29911,4,S,C,O,A,I,1
16195,271355,4,R,C,O,E,I,1
16196,93210,4,S,C,U,E,I,2
16197,403147,4,S,L,U,A,I,1
16198,29912,4,R,C,O,E,I,1
16199,29935,4,S,L,O,E,N,1
16200,229995,4,S,C,U,E,I,1
16201,359833,4,R,C,U,A,I,1
16202,411012,4,R,C,U,E,I,1
16203,434289,4,R,C,O,E,I,3
16204,130859,4,R,C,U,E,I,1
16205,249892,4,S,L,U,E,I,1
16206,251934,4,R,L,U,E,I,1
16207,405074,4,R,L,O,A,I,1
16208,230015,4,S,L,O,E,I,1
16209,267780,4,S,C,U,E,I,1
16210,269002,4,S,L,U,A,I,1
16211,465294,4,R,L,O,E,I,1
16212,270663,4,R,C,O,E,I,1
16213,280936,4,R,C,U,A,I,1
16214,335909,4,S,C,U,E,N,1
16215,405073,4,R,C,U,A,I,1
16216,516425,4,S,C,O,A,I,1
16217,597369,4,R,C,O,E,I,2
16218,692412,4,R,C,O,E,I,1
16219,248231,4,R,C,O,A,N,1
16220,4683,4,S,C,O,E,I,223
16221,17680,4,S,L,O,E,I,11
16222,7175,4,S,C,U,E,I,13
16223,17678,4,S,C,O,E,I,10
16224,6480,4,R,C,O,E,N,7
16225,9861,4,S,C,O,A,I,4
16226,32203,4,S,L,O,A,N,6
16227,143659,4,S,L,O,A,I,3
16228,6477,4,R,C,U,A,N,2
16229,77992,4,S,C,O,A,I,2
16230,44046,4,S,C,O,E,N,6
16231,17679,4,R,L,O,E,N,5
16232,142079,4,S,C,U,A,I,3
16233,135849,4,R,L,O,E,N,1
16234,298383,4,S,C,O,E,N,5
16235,29243,4,S,C,U,A,I,4
16236,143661,4,R,C,O,E,I,3
16237,96657,4,S,C,O,A,N,1
16238,44571,4,S,C,O,A,I,2
16239,267012,4,S,C,O,A,I,5
16240,136069,4,S,C,O,E,I,2
16241,214941,4,R,C,O,A,I,2
16242,147512,4,R,C,O,A,I,1
16243,195350,4,S,C,O,A,N,1
16244,160685,4,S,L,O,E,I,4
16245,178439,4,R,C,O,A,I,2
16246,496623,4,S,C,O,E,I,3
16247,361302,4,S,C,O,A,I,4
16248,226388,4,R,C,O,E,I,1
16249,135963,4,S,C,O,A,I,2
16250,119014,4,S,C,U,A,I,1
16251,160679,4,S,C,U,A,I,4
16252,205701,4,R,C,O,A,I,1
16253,205162,4,S,C,O,E,I,2
16254,272949,4,S,L,O,E,I,1
16255,87813,4,S,C,O,A,N,2
16256,279889,4,S,L,O,A,I,1
16257,226389,4,S,C,O,A,I,1
16258,140128,4,S,L,U,A,I,1
16259,259615,4,S,C,O,A,I,1
16260,544447,4,S,L,U,E,I,1
16261,208053,4,S,L,O,E,I,1
16262,368926,4,S,C,O,A,N,1
16263,452246,4,R,C,U,A,N,2
16264,315658,4,S,C,U,A,N,1
16265,359039,4,S,C,O,A,I,1
16266,368900,4,S,C,U,A,N,1
16267,429530,4,S,C,O,A,I,1
16268,514310,4,S,L,O,A,N,1
16269,986523,4,R,C,O,A,I,1
16270,326058,4,S,C,U,A,I,1
16271,447229,4,S,C,U,A,I,1
16272,693324,4,S,C,O,E,N,5
16273,9000,4,R,C,O,A,N,2
16274,199812,4,R,C,U,E,N,4
16275,9043,4,R,C,O,E,N,3
16276,9002,4,S,L,U,E,N,4
16277,194128,4,S,C,U,E,N,3
16278,8999,4,R,C,O,A,N,1
16279,65407,4,S,C,O,A,I,1
16280,344413,4,R,L,U,E,N,2
16281,473731,4,R,C,O,E,N,1
16282,531357,4,R,C,U,E,I,1
16283,531367,4,S,C,U,A,N,1
16284,457833,4,S,C,O,E,I,8
16285,104205,4,S,C,U,A,N,1
16286,230741,4,S,C,U,A,N,2
16287,56615,4,S,C,U,A,N,1
16288,279558,4,S,C,U,E,I,1
16289,340570,4,S,L,O,A,I,1
16290,456701,4,R,C,O,E,I,1
16291,92486,4,S,C,U,A,I,1
16292,524677,4,S,C,O,A,N,1
16293,4241,4,R,C,O,E,I,213
16294,28424,4,R,L,U,A,I,93
16295,4247,4,S,L,U,E,I,180
16296,4244,4,S,C,O,A,I,104
16297,12937,4,S,C,O,A,I,98
16298,4243,4,R,C,U,A,I,116
16299,4242,4,R,C,O,A,I,87
16300,4245,4,S,L,O,A,N,83
16301,28428,4,R,L,U,A,I,80
16302,4246,4,S,C,O,A,N,82
16303,12939,4,R,L,U,A,I,125
16304,8943,4,S,C,U,A,N,20
16305,28430,4,R,C,U,E,N,113
16306,24954,4,S,L,U,A,I,88
16307,28434,4,S,C,O,A,I,124
16308,12940,4,S,C,O,A,I,70
16309,26813,4,R,C,U,E,I,45
16310,28432,4,S,C,O,A,I,68
16311,12938,4,S,C,U,A,N,59
16312,20601,4,R,C,U,E,I,75
16313,10253,4,R,C,O,E,N,85
16314,12809,4,R,L,O,A,N,106
16315,20600,4,R,C,O,A,N,78
16316,24835,4,R,C,O,A,I,32
16317,24957,4,S,C,U,A,I,39
16318,26713,4,R,C,O,E,I,37
16319,24955,4,S,L,O,A,I,104
16320,21593,4,R,L,O,E,I,25
16321,210555,4,R,C,U,A,I,57
16322,24956,4,S,C,O,A,I,81
16323,20605,4,S,C,U,A,I,78
16324,20609,4,S,L,U,A,I,66
16325,20622,4,S,C,U,A,I,68
16326,24953,4,R,C,U,A,I,60
16327,20606,4,R,L,U,A,I,48
16328,20602,4,R,C,O,A,N,41
16329,26714,4,S,C,U,A,I,36
16330,39981,4,S,L,U,E,I,43
16331,20603,4,S,L,O,A,N,78
16332,24923,4,S,L,O,A,I,27
16333,8922,4,R,L,O,A,I,13
16334,152879,4,S,C,O,A,N,38
16335,24926,4,R,C,U,A,N,39
16336,152884,4,S,C,O,E,I,38
16337,529175,4,R,C,U,A,I,51
16338,20625,4,R,C,U,E,N,37
16339,31829,4,S,L,U,A,I,33
16340,8923,4,R,C,O,E,N,13
16341,24924,4,R,C,O,A,I,34
16342,152871,4,S,L,O,A,I,62
16343,20618,4,R,C,U,A,I,38
16344,28433,4,S,C,U,A,I,45
16345,12138,4,R,L,O,A,I,25
16346,120232,4,S,C,O,A,I,44
16347,8917,4,S,C,O,A,N,17
16348,28359,4,R,C,O,A,N,53
16349,28431,4,R,L,O,A,N,39
16350,10254,4,R,C,U,A,I,47
16351,24806,4,R,L,O,E,I,50
16352,152868,4,R,C,O,A,I,45
16353,152870,4,S,C,O,A,N,40
16354,24928,4,R,C,O,A,I,29
16355,20608,4,R,L,O,A,N,51
16356,24927,4,S,C,U,A,I,17
16357,10257,4,S,L,U,A,I,16
16358,24931,4,S,L,U,E,I,29
16359,10256,4,S,L,U,A,I,24
16360,20610,4,S,C,O,A,I,33
16361,33501,4,S,L,U,A,N,19
16362,26814,4,S,C,O,A,I,21
16363,26711,4,S,L,U,A,I,41
16364,152875,4,R,C,O,A,N,36
16365,24933,4,R,L,U,A,I,20
16366,26811,4,S,C,O,A,I,25
16367,20624,4,R,C,U,A,I,25
16368,24972,4,S,L,U,A,I,22
16369,25382,4,R,C,O,A,N,10
16370,152876,4,S,C,U,A,I,48
16371,26810,4,R,C,O,A,I,30
16372,24971,4,R,C,O,E,I,29
16373,8921,4,R,C,O,E,N,23
16374,20621,4,S,C,O,A,I,27
16375,65246,4,R,C,U,E,I,28
16376,20619,4,S,C,U,A,I,21
16377,24807,4,S,C,O,A,N,74
16378,26812,4,R,L,O,A,N,30
16379,10255,4,S,C,O,A,I,22
16380,422117,4,S,C,O,A,I,53
16381,529172,4,S,C,U,A,I,26
16382,24925,4,R,C,O,A,I,12
16383,26960,4,R,C,O,A,I,17
16384,24936,4,S,C,U,E,N,17
16385,24934,4,S,C,U,E,I,13
16386,24935,4,S,C,U,A,N,11
16387,31972,4,S,L,U,A,N,13
16388,31825,4,R,C,O,E,N,12
16389,120233,4,S,C,U,A,I,30
16390,20617,4,S,L,O,E,N,19
16391,8919,4,S,L,U,A,I,12
16392,29784,4,S,C,O,A,I,8
16393,24929,4,R,C,U,A,N,9
16394,24930,4,R,C,U,A,I,11
16395,31215,4,S,C,U,A,I,11
16396,210511,4,S,C,O,A,I,30
16397,24974,4,R,L,O,E,I,15
16398,24969,4,S,L,U,A,I,21
16399,25425,4,S,L,U,A,I,9
16400,43732,4,S,L,U,A,I,17
16401,20614,4,S,C,U,A,I,27
16402,26712,4,R,C,U,A,N,33
16403,31869,4,R,C,O,A,I,17
16404,23917,4,S,C,O,A,I,23
16405,24976,4,R,C,U,E,I,26
16406,8916,4,S,L,O,A,N,15
16407,26717,4,S,C,U,A,I,13
16408,31877,4,S,L,U,A,I,20
16409,31951,4,R,C,U,A,N,11
16410,454819,4,R,L,O,A,I,10
16411,24922,4,R,C,U,A,I,7
16412,31872,4,R,L,U,A,I,12
16413,27929,4,R,C,U,A,I,15
16414,30946,4,S,C,O,A,I,28
16415,43886,4,S,C,U,A,I,11
16416,18599,4,R,L,U,A,I,20
16417,20613,4,S,C,O,A,I,16
16418,72089,4,R,C,O,A,N,16
16419,24966,4,S,C,O,A,N,24
16420,24921,4,S,C,O,A,I,12
16421,11989,4,S,L,U,E,N,16
16422,20616,4,R,C,O,A,N,27
16423,31870,4,R,C,U,A,I,14
16424,46758,4,S,L,U,E,I,8
16425,24970,4,R,C,O,E,I,20
16426,8915,4,R,C,O,E,N,7
16427,24975,4,S,L,U,A,N,16
16428,426044,4,R,C,O,A,I,17
16429,26716,4,S,L,U,A,N,11
16430,482307,4,R,C,O,A,I,14
16431,24967,4,R,C,O,A,N,16
16432,211788,4,S,C,U,E,I,18
16433,34167,4,S,C,O,A,I,13
16434,8941,4,R,L,O,E,I,8
16435,24973,4,S,C,O,A,I,31
16436,24813,4,S,C,U,A,N,22
16437,31945,4,R,C,O,A,I,9
16438,39979,4,R,C,U,A,I,16
16439,31953,4,S,C,O,E,I,14
16440,49546,4,R,L,O,E,I,17
16441,31904,4,R,L,U,A,I,8
16442,529168,4,R,L,O,A,I,26
16443,31966,4,S,C,U,E,I,6
16444,31871,4,R,C,O,A,N,9
16445,529167,4,S,C,U,A,I,16
16446,482316,4,S,C,O,A,I,47
16447,35113,4,R,C,O,A,N,3
16448,8918,4,S,C,U,A,I,16
16449,43733,4,S,C,O,E,I,12
16450,24968,4,R,L,U,A,I,12
16451,31887,4,R,C,O,E,N,9
16452,529174,4,S,C,O,A,I,36
16453,454817,4,R,C,O,A,N,16
16454,373058,4,S,C,O,E,I,14
16455,43997,4,R,C,O,A,I,14
16456,24810,4,R,C,U,A,I,27
16457,31885,4,S,C,U,A,N,14
16458,108583,4,S,L,O,E,I,5
16459,24977,4,S,L,O,A,N,14
16460,27308,4,R,C,U,A,I,16
16461,430014,4,R,C,U,A,I,22
16462,30818,4,S,C,U,A,I,18
16463,27557,4,S,C,U,E,I,8
16464,31955,4,S,L,U,A,N,17
16465,8946,4,S,C,U,E,N,12
16466,31944,4,S,C,O,A,I,6
16467,31949,4,S,C,U,A,I,6
16468,34166,4,S,L,U,A,I,6
16469,482315,4,S,L,U,A,I,27
16470,28680,4,R,C,O,E,N,16
16471,16296,4,R,L,O,A,N,3
16472,31901,4,S,C,U,A,N,4
16473,34933,4,R,C,O,A,I,8
16474,22239,4,S,C,O,A,N,12
16475,27558,4,S,L,O,A,I,1
16476,31954,4,R,C,O,A,I,4
16477,21388,4,R,L,O,E,I,7
16478,31903,4,S,L,U,A,N,1
16479,42420,4,S,C,U,A,I,7
16480,21595,4,R,L,O,A,N,5
16481,21389,4,S,C,U,A,N,5
16482,16297,4,R,C,U,A,I,6
16483,37415,4,R,L,O,A,N,4
16484,26715,4,S,L,O,A,I,8
16485,27313,4,S,C,O,A,I,11
16486,28427,4,R,C,O,A,N,9
16487,72063,4,R,C,O,A,I,6
16488,24932,4,R,C,U,A,I,2
16489,26955,4,S,C,O,A,I,17
16490,26959,4,S,L,O,A,I,9
16491,56513,4,S,C,U,A,I,11
16492,11681,4,S,C,U,A,I,3
16493,8942,4,R,C,O,E,N,5
16494,358333,4,S,C,U,A,I,11
16495,21596,4,R,C,O,A,I,1
16496,24809,4,R,L,O,A,I,11
16497,26393,4,R,C,O,A,I,5
16498,355742,4,S,C,O,A,N,7
16499,10334,4,R,C,O,A,I,2
16500,136883,4,R,C,U,E,N,7
16501,28675,4,R,C,O,A,N,7
16502,373051,4,R,C,O,A,N,13
16503,42891,4,R,L,U,A,I,5
16504,429802,4,S,C,U,A,I,5
16505,129644,4,S,L,O,A,I,10
16506,18589,4,S,L,O,A,I,5
16507,24812,4,S,C,U,A,N,11
16508,28678,4,S,C,U,E,N,13
16509,31827,4,S,L,U,A,I,2
16510,18591,4,R,C,O,A,N,2
16511,28679,4,R,C,O,A,N,8
16512,30319,4,S,C,O,E,I,4
16513,8944,4,R,L,U,A,I,13
16514,425663,4,S,C,O,E,N,16
16515,49538,4,R,C,O,A,I,9
16516,88395,4,S,L,U,A,N,9
16517,195196,4,R,C,O,A,I,9
16518,385078,4,S,C,O,A,N,12
16519,108589,4,R,L,U,E,N,9
16520,26954,4,R,C,U,A,I,6
16521,25379,4,R,C,U,A,I,2
16522,57935,4,S,C,U,A,N,6
16523,24814,4,S,C,O,A,I,5
16524,35211,4,R,L,U,A,I,6
16525,49597,4,R,C,O,A,I,6
16526,94502,4,S,L,U,E,I,7
16527,429804,4,S,C,O,A,I,4
16528,36117,4,R,C,U,A,I,1
16529,142429,4,S,L,O,A,N,5
16530,454821,4,S,C,O,A,N,23
16531,10333,4,S,C,O,A,N,6
16532,119074,4,S,C,O,A,N,7
16533,365924,4,R,C,U,A,N,5
16534,11857,4,R,C,U,E,N,4
16535,26386,4,R,C,O,A,I,1
16536,18588,4,S,C,O,A,I,4
16537,24658,4,S,C,O,A,I,2
16538,28676,4,S,L,O,A,N,3
16539,29441,4,S,C,U,A,I,9
16540,195197,4,S,L,U,E,I,11
16541,429806,4,R,C,O,E,I,6
16542,26956,4,S,L,O,E,N,12
16543,28677,4,S,C,U,E,N,10
16544,59666,4,R,C,O,A,N,4
16545,43734,4,R,C,O,A,N,10
16546,19009,4,R,C,U,A,I,4
16547,26958,4,R,C,O,A,I,7
16548,314583,4,S,L,O,A,N,5
16549,217180,4,S,C,O,A,I,8
16550,359532,4,S,L,O,A,I,7
16551,18594,4,R,L,U,E,I,3
16552,29782,4,R,C,O,A,N,2
16553,49596,4,S,C,O,A,N,19
16554,18592,4,S,C,U,E,N,3
16555,23918,4,S,C,O,A,I,4
16556,385379,4,R,L,U,A,I,7
16557,26957,4,S,C,O,E,N,9
16558,59665,4,R,C,U,E,N,1
16559,410661,4,S,C,U,E,I,9
16560,24920,4,S,C,U,E,N,4
16561,26389,4,R,C,U,A,I,3
16562,73354,4,S,C,O,A,N,4
16563,217173,4,S,C,U,A,I,8
16564,237909,4,R,L,U,A,I,6
16565,29783,4,S,L,U,A,N,3
16566,71464,4,S,L,U,E,N,7
16567,161091,4,S,L,O,A,I,2
16568,146335,4,S,L,U,A,N,9
16569,18643,4,S,C,O,E,N,3
16570,72064,4,S,L,O,A,I,2
16571,454820,4,S,L,U,A,I,6
16572,31319,4,S,C,O,E,I,8
16573,120604,4,S,C,U,E,N,4
16574,161512,4,S,C,O,A,N,3
16575,34925,4,R,L,O,A,N,3
16576,42736,4,R,C,O,E,I,2
16577,119924,4,R,C,O,A,I,4
16578,211790,4,R,L,O,E,I,11
16579,72397,4,S,C,O,A,I,4
16580,217172,4,R,C,U,A,I,5
16581,21598,4,S,C,O,E,N,8
16582,30949,4,S,L,U,A,I,5
16583,45408,4,R,L,O,A,I,6
16584,142428,4,S,L,U,A,I,1
16585,134909,4,S,C,U,A,I,5
16586,18649,4,R,L,O,E,I,2
16587,88392,4,S,C,O,A,I,3
16588,113877,4,R,C,O,A,I,2
16589,425735,4,R,C,O,A,I,11
16590,152861,4,S,C,O,A,I,3
16591,426619,4,S,C,U,A,I,14
16592,18590,4,S,C,U,A,I,3
16593,41763,4,R,C,O,A,I,3
16594,211789,4,R,C,O,A,I,9
16595,378875,4,R,L,O,E,I,3
16596,217178,4,S,L,O,A,I,5
16597,211793,4,R,C,O,A,I,8
16598,18597,4,S,L,U,E,I,3
16599,26392,4,R,L,O,A,N,1
16600,72644,4,S,C,O,A,I,4
16601,25377,4,S,L,O,A,I,6
16602,71293,4,R,C,O,A,I,1
16603,72404,4,S,L,O,A,I,1
16604,101324,4,S,C,O,A,N,2
16605,211792,4,R,C,U,A,I,9
16606,34929,4,R,C,U,A,N,6
16607,41755,4,R,C,O,A,N,2
16608,102061,4,S,L,U,A,N,6
16609,217179,4,S,C,O,A,I,7
16610,19010,4,S,L,O,A,I,2
16611,50025,4,S,C,O,A,I,2
16612,26388,4,S,C,O,A,N,2
16613,56512,4,R,C,U,A,N,2
16614,90984,4,R,L,O,A,I,3
16615,136923,4,R,L,O,E,N,2
16616,68893,4,R,L,O,A,N,4
16617,117286,4,S,L,O,A,I,2
16618,142430,4,R,C,U,A,I,3
16619,41756,4,S,L,O,E,I,3
16620,35126,4,S,L,O,A,I,1
16621,44714,4,R,C,O,A,N,1
16622,76616,4,S,L,U,A,I,3
16623,102059,4,R,C,O,A,I,3
16624,25378,4,R,C,O,A,N,4
16625,25381,4,S,C,U,E,N,6
16626,45415,4,R,C,O,A,N,1
16627,72403,4,R,L,U,A,I,3
16628,142899,4,S,C,U,E,N,3
16629,21390,4,R,L,O,E,I,2
16630,21392,4,S,L,U,A,I,2
16631,449972,4,S,C,U,A,I,6
16632,68895,4,S,C,O,A,I,4
16633,18596,4,R,C,U,A,N,5
16634,21597,4,R,C,O,A,I,2
16635,45409,4,R,C,U,A,N,5
16636,211791,4,S,L,U,A,I,10
16637,71668,4,R,L,O,A,N,3
16638,428555,4,S,C,U,A,I,6
16639,94604,4,R,C,U,A,N,2
16640,217181,4,S,C,O,A,I,9
16641,18595,4,S,L,U,A,N,1
16642,72647,4,S,L,U,E,I,6
16643,378060,4,R,L,O,A,N,2
16644,19003,4,S,C,O,A,I,1
16645,25380,4,S,L,U,A,I,3
16646,42750,4,R,C,U,A,I,1
16647,145067,4,R,C,O,E,N,4
16648,18598,4,S,L,U,A,I,1
16649,18650,4,R,L,O,A,I,3
