index,celebid,pid,letter1,letter2,letter3,letter4,letter5,totalvotes
207984,376,8,C,h,l,e,g,2
207985,31023,8,P,h,o,m,i,6
207986,25299,8,S,a,o,l,e,10
207987,40744,8,P,h,o,m,i,5
207988,6611,8,C,h,n,g,u,3
207989,87393,8,P,h,n,g,u,7
207990,377,8,S,a,o,l,e,2
207991,10139,8,C,h,o,m,i,3
207992,378,8,C,h,l,e,g,2
207993,10143,8,C,h,n,g,u,2
207994,10141,8,S,a,l,e,g,1
207995,65862,8,M,e,l,e,g,1
207996,23258,8,P,h,o,m,i,1
207997,380,8,C,h,o,m,i,1
207998,18527,8,S,a,o,l,e,1
207999,57006,8,S,a,l,a,n,2
208000,20047,8,S,a,o,m,i,2
208001,62004,8,C,h,l,a,n,2
208002,63322,8,S,a,l,a,n,1
208003,65849,8,C,h,o,m,i,1
208004,71677,8,C,h,l,e,g,2
208005,110979,8,S,a,o,m,i,2
208006,10140,8,C,h,o,m,i,1
208007,63315,8,C,h,l,e,g,4
208008,64201,8,S,a,o,l,e,1
208009,66120,8,C,h,o,m,i,1
208010,10144,8,C,h,o,m,i,2
208011,18528,8,C,h,n,g,u,2
208012,57107,8,C,h,o,m,i,1
208013,57634,8,P,h,o,l,e,1
208014,62003,8,S,a,l,e,g,2
208015,63695,8,S,a,l,a,n,1
208016,70965,8,C,h,n,g,u,1
208017,72832,8,S,a,o,l,e,1
208018,73860,8,M,e,l,e,g,1
208019,95998,8,P,h,l,a,n,1
208020,70279,8,S,a,o,m,i,1
208021,57004,8,P,h,l,a,n,1
208022,57357,8,C,h,l,e,g,1
208023,64835,8,C,h,n,g,u,1
208024,74339,8,C,h,o,m,i,1
208025,115830,8,P,h,l,a,n,1
208026,206718,8,S,a,l,e,g,2
208027,415493,8,C,h,n,g,u,1
208028,57106,8,S,a,o,m,i,1
208029,61999,8,C,h,o,m,i,2
208030,63320,8,S,a,o,l,e,1
208031,63437,8,M,e,o,m,i,1
208032,64926,8,C,h,o,m,i,1
208033,70912,8,C,h,n,g,u,1
208034,70982,8,S,a,l,a,n,1
208035,71840,8,C,h,n,g,u,1
208036,72268,8,C,h,l,e,g,2
208037,74293,8,P,h,o,m,i,1
208038,77326,8,S,a,l,e,g,1
208039,96164,8,C,h,o,m,i,1
208040,109329,8,M,e,n,g,u,1
208041,113715,8,P,h,n,g,u,1
208042,122440,8,M,e,n,g,u,1
208043,164838,8,C,h,o,m,i,1
208044,174186,8,P,h,o,m,i,1
208045,194316,8,S,a,o,m,i,1
208046,62005,8,P,h,l,a,n,1
208047,62017,8,C,h,l,e,g,1
208048,63280,8,S,a,o,m,i,1
208049,63281,8,P,h,n,g,u,1
208050,64828,8,M,e,n,g,u,1
208051,65486,8,C,h,n,g,u,1
208052,65848,8,M,e,l,e,g,1
208053,66560,8,M,e,l,e,g,1
208054,70067,8,C,h,o,m,i,1
208055,70908,8,S,a,l,e,g,1
208056,73141,8,C,h,l,a,n,2
208057,73154,8,M,e,n,g,u,1
208058,73616,8,S,a,o,m,i,1
208059,74337,8,S,a,o,m,i,1
208060,74344,8,P,h,o,m,i,1
208061,74645,8,C,h,o,m,i,2
208062,77903,8,C,h,l,e,g,1
208063,105733,8,S,a,l,a,n,1
208064,183336,8,S,a,o,m,i,1
208065,222255,8,S,a,o,l,e,1
208066,765356,8,C,h,o,m,i,1
208067,62000,8,C,h,o,m,i,2
208068,63321,8,C,h,l,e,g,1
208069,65082,8,C,h,l,e,g,1
208070,65470,8,S,a,o,l,e,1
208071,65995,8,P,h,o,m,i,1
208072,70907,8,S,a,o,m,i,1
208073,73278,8,P,h,l,a,n,1
208074,87593,8,S,a,l,a,n,1
208075,96132,8,P,h,o,l,e,1
208076,99115,8,S,a,o,l,e,1
208077,120997,8,M,e,l,e,g,1
208078,155768,8,S,a,o,m,i,1
208079,155772,8,S,a,o,m,i,1
208080,156440,8,P,h,o,m,i,1
208081,172450,8,S,a,o,m,i,1
208082,183679,8,P,h,l,a,n,1
208083,210928,8,P,h,l,a,n,1
208084,224367,8,M,e,o,l,e,1
208085,224390,8,C,h,l,a,n,1
208086,224499,8,P,h,l,a,n,1
208087,224813,8,P,h,o,m,i,1
208088,225045,8,S,a,o,l,e,1
208089,227305,8,S,a,l,a,n,1
208090,229984,8,P,h,l,a,n,1
208091,230004,8,P,h,o,l,e,1
208092,474258,8,P,h,l,a,n,1
208093,449,8,C,h,o,m,i,453
208094,70,8,P,h,n,g,u,147
208095,2304,8,C,h,n,g,u,111
208096,330,8,P,h,o,m,i,104
208097,312,8,S,a,o,m,i,46
208098,71,8,S,a,o,m,i,35
208099,343,8,P,h,o,m,i,30
208100,345,8,P,h,o,m,i,40
208101,315,8,C,h,l,e,g,30
208102,321,8,C,h,n,g,u,40
208103,74,8,S,a,o,l,e,37
208104,72,8,S,a,o,m,i,36
208105,75,8,M,e,l,e,g,18
208106,311,8,C,h,l,a,n,20
208107,77,8,C,h,l,a,n,27
208108,73,8,M,e,o,m,i,8
208109,319,8,C,h,l,e,g,11
208110,344,8,C,h,l,a,n,23
208111,339,8,C,h,o,m,i,16
208112,313,8,M,e,o,l,e,8
208113,314,8,C,h,o,m,i,10
208114,342,8,M,e,o,m,i,14
208115,317,8,M,e,l,e,g,13
208116,340,8,P,h,o,l,e,8
208117,328,8,M,e,o,l,e,15
208118,76,8,P,h,o,m,i,5
208119,335,8,C,h,l,e,g,6
208120,318,8,S,a,o,m,i,4
208121,316,8,M,e,o,m,i,3
208122,320,8,M,e,l,e,g,6
208123,341,8,M,e,o,l,e,3
208124,336,8,M,e,l,e,g,4
208125,329,8,C,h,o,m,i,5
208126,323,8,C,h,o,m,i,7
208127,326,8,C,h,l,e,g,4
208128,338,8,P,h,o,m,i,3
208129,331,8,P,h,o,m,i,2
208130,334,8,P,h,l,a,n,4
208131,327,8,M,e,o,l,e,4
208132,322,8,P,h,o,l,e,6
208133,324,8,M,e,o,l,e,2
208134,337,8,C,h,o,m,i,5
208135,325,8,P,h,l,a,n,2
208136,332,8,M,e,l,e,g,3
208137,333,8,P,h,o,m,i,2
208138,10291,8,S,a,o,l,e,230
208139,608,8,M,e,n,g,u,126
208140,288397,8,M,e,n,g,u,167
208141,155318,8,S,a,l,a,n,171
208142,43014,8,S,a,o,m,i,72
208143,965,8,P,h,o,m,i,77
208144,16722,8,P,h,n,g,u,99
208145,970,8,S,a,o,m,i,65
208146,151,8,P,h,o,l,e,49
208147,97,8,S,a,o,m,i,88
208148,14643,8,C,h,o,m,i,120
208149,20191,8,C,h,o,m,i,26
208150,108,8,C,h,o,m,i,82
208151,3820,8,P,h,n,g,u,50
208152,43105,8,C,h,o,m,i,53
208153,19314,8,P,h,n,g,u,76
208154,1740,8,P,h,l,a,n,71
208155,1001,8,C,h,l,a,n,90
208156,1861,8,S,a,o,l,e,75
208157,1006,8,S,a,l,a,n,51
208158,1746,8,P,h,o,l,e,66
208159,9726,8,M,e,l,e,g,53
208160,96,8,C,h,o,m,i,66
208161,10686,8,P,h,o,l,e,51
208162,567786,8,M,e,n,g,u,53
208163,971,8,S,a,o,m,i,58
208164,978,8,S,a,l,a,n,56
208165,52937,8,S,a,o,m,i,56
208166,20289,8,M,e,l,e,g,45
208167,923,8,S,a,o,m,i,32
208168,52942,8,P,h,o,m,i,73
208169,16694,8,M,e,n,g,u,42
208170,135,8,M,e,o,m,i,56
208171,6473,8,M,e,o,m,i,81
208172,27346,8,P,h,n,g,u,45
208173,4778,8,M,e,l,e,g,50
208174,3226,8,S,a,o,m,i,34
208175,969,8,P,h,l,a,n,26
208176,463,8,P,h,n,g,u,40
208177,1048,8,P,h,n,g,u,31
208178,16990,8,S,a,o,l,e,28
208179,9260,8,P,h,l,a,n,49
208180,452,8,M,e,l,e,g,49
208181,130,8,C,h,o,m,i,20
208182,29749,8,M,e,n,g,u,48
208183,3821,8,S,a,o,m,i,35
208184,988,8,M,e,n,g,u,43
208185,1370,8,M,e,o,m,i,33
208186,16085,8,S,a,o,m,i,33
208187,13807,8,P,h,n,g,u,24
208188,8841,8,S,a,o,m,i,24
208189,3110,8,S,a,l,e,g,29
208190,22723,8,S,a,l,a,n,34
208191,1755,8,P,h,o,m,i,30
208192,17508,8,M,e,n,g,u,31
208193,980,8,S,a,l,a,n,15
208194,24993,8,M,e,n,g,u,27
208195,11070,8,S,a,l,e,g,26
208196,434,8,P,h,o,l,e,32
208197,23910,8,S,a,o,m,i,45
208198,16717,8,M,e,o,m,i,29
208199,589,8,S,a,o,m,i,16
208200,461,8,M,e,o,m,i,16
208201,35388,8,S,a,o,l,e,36
208202,20202,8,S,a,l,a,n,28
208203,9737,8,S,a,o,m,i,15
208204,20266,8,P,h,o,m,i,27
208205,16157,8,S,a,o,m,i,14
208206,25515,8,S,a,l,e,g,17
208207,42879,8,S,a,l,e,g,26
208208,16695,8,M,e,l,e,g,17
208209,1042,8,S,a,l,e,g,16
208210,2712,8,P,h,n,g,u,9
208211,779,8,C,h,o,m,i,14
208212,16123,8,P,h,n,g,u,17
208213,922,8,P,h,o,m,i,32
208214,1745,8,S,a,o,l,e,22
208215,19921,8,S,a,l,a,n,5
208216,470,8,P,h,n,g,u,15
208217,12439,8,S,a,l,e,g,19
208218,1017,8,M,e,o,l,e,25
208219,1766,8,M,e,o,l,e,28
208220,2529,8,P,h,n,g,u,11
208221,3550,8,M,e,o,m,i,22
208222,6935,8,S,a,l,e,g,18
208223,16125,8,S,a,l,e,g,12
208224,29442,8,P,h,n,g,u,23
208225,25330,8,C,h,o,m,i,36
208226,8618,8,S,a,o,m,i,18
208227,28470,8,M,e,o,l,e,28
208228,610,8,S,a,o,m,i,24
208229,8005,8,P,h,n,g,u,17
208230,16149,8,S,a,l,e,g,14
208231,1035,8,P,h,l,a,n,7
208232,960,8,S,a,l,a,n,28
208233,4170,8,M,e,l,e,g,18
208234,2704,8,S,a,o,l,e,22
208235,10455,8,S,a,o,m,i,20
208236,11599,8,S,a,o,m,i,20
208237,6491,8,S,a,o,l,e,13
208238,8620,8,P,h,o,l,e,25
208239,1371,8,P,h,o,m,i,13
208240,20366,8,M,e,n,g,u,22
208241,21187,8,S,a,o,m,i,22
208242,133,8,C,h,l,a,n,16
208243,5941,8,S,a,o,m,i,16
208244,1028,8,S,a,o,l,e,20
208245,4945,8,S,a,o,m,i,16
208246,39109,8,M,e,l,e,g,14
208247,25479,8,C,h,o,m,i,19
208248,8847,8,C,h,l,e,g,11
208249,42827,8,S,a,l,a,n,32
208250,967,8,P,h,n,g,u,13
208251,136,8,S,a,o,m,i,7
208252,13086,8,P,h,l,a,n,18
208253,16693,8,S,a,o,m,i,16
208254,2099,8,S,a,o,l,e,13
208255,10867,8,P,h,n,g,u,11
208256,9852,8,M,e,l,e,g,11
208257,127219,8,S,a,l,a,n,21
208258,1026,8,S,a,o,l,e,7
208259,3135,8,P,h,o,l,e,15
208260,11033,8,S,a,l,e,g,6
208261,16710,8,S,a,o,m,i,15
208262,1054,8,P,h,n,g,u,10
208263,12473,8,P,h,n,g,u,10
208264,1052,8,S,a,o,m,i,14
208265,2309,8,P,h,n,g,u,13
208266,8815,8,S,a,o,m,i,21
208267,33143,8,S,a,o,m,i,18
208268,793,8,P,h,l,a,n,16
208269,2977,8,P,h,n,g,u,14
208270,22592,8,S,a,o,l,e,10
208271,2488,8,P,h,o,l,e,10
208272,81146,8,S,a,l,e,g,12
208273,472,8,C,h,n,g,u,17
208274,2921,8,P,h,n,g,u,13
208275,20952,8,S,a,o,m,i,18
208276,30285,8,S,a,o,m,i,13
208277,3068,8,C,h,n,g,u,17
208278,11673,8,S,a,o,l,e,10
208279,12333,8,M,e,l,e,g,12
208280,24705,8,S,a,l,a,n,12
208281,9261,8,S,a,l,e,g,15
208282,856,8,M,e,n,g,u,9
208283,23477,8,P,h,o,m,i,18
208284,19843,8,P,h,n,g,u,9
208285,103787,8,S,a,o,l,e,17
208286,10131,8,C,h,n,g,u,21
208287,40338,8,C,h,o,m,i,14
208288,27109,8,M,e,l,e,g,16
208289,48978,8,S,a,o,m,i,18
208290,22499,8,S,a,l,e,g,8
208291,18632,8,S,a,o,l,e,16
208292,993,8,P,h,n,g,u,6
208293,2303,8,P,h,n,g,u,8
208294,37571,8,P,h,n,g,u,12
208295,14694,8,P,h,n,g,u,9
208296,23611,8,S,a,l,e,g,12
208297,25838,8,S,a,l,a,n,7
208298,15528,8,S,a,o,m,i,12
208299,13926,8,P,h,n,g,u,8
208300,1018,8,M,e,o,m,i,7
208301,3818,8,S,a,o,l,e,5
208302,27169,8,S,a,l,e,g,9
208303,35121,8,P,h,n,g,u,22
208304,242621,8,P,h,n,g,u,8
208305,14696,8,M,e,o,l,e,4
208306,22625,8,S,a,l,e,g,20
208307,16732,8,S,a,o,m,i,6
208308,989,8,S,a,o,m,i,6
208309,16084,8,S,a,l,e,g,12
208310,96848,8,S,a,o,l,e,7
208311,13051,8,S,a,o,l,e,9
208312,36557,8,C,h,n,g,u,8
208313,74072,8,P,h,o,m,i,13
208314,13927,8,P,h,o,l,e,8
208315,35640,8,P,h,n,g,u,12
208316,41634,8,S,a,o,m,i,13
208317,137,8,S,a,l,e,g,10
208318,5806,8,S,a,o,m,i,6
208319,22291,8,P,h,o,m,i,10
208320,9109,8,S,a,o,l,e,13
208321,11708,8,S,a,o,m,i,5
208322,12664,8,P,h,n,g,u,8
208323,62920,8,S,a,o,l,e,13
208324,11998,8,C,h,l,e,g,5
208325,21565,8,P,h,n,g,u,12
208326,451,8,S,a,o,m,i,7
208327,1061,8,M,e,o,m,i,10
208328,20307,8,M,e,l,e,g,9
208329,12474,8,S,a,l,e,g,10
208330,315063,8,S,a,l,e,g,15
208331,964,8,S,a,o,m,i,9
208332,10153,8,P,h,n,g,u,17
208333,19307,8,P,h,o,m,i,1
208334,23674,8,M,e,n,g,u,8
208335,1399,8,S,a,o,m,i,12
208336,287677,8,S,a,l,e,g,5
208337,20287,8,S,a,o,m,i,9
208338,15624,8,P,h,l,a,n,9
208339,11816,8,M,e,l,e,g,8
208340,23612,8,S,a,l,e,g,14
208341,194846,8,P,h,n,g,u,16
208342,1037,8,S,a,o,m,i,7
208343,20739,8,S,a,l,a,n,10
208344,22610,8,S,a,l,e,g,5
208345,483144,8,M,e,o,l,e,17
208346,41856,8,C,h,n,g,u,9
208347,23651,8,P,h,n,g,u,7
208348,981,8,P,h,n,g,u,7
208349,1080,8,S,a,o,m,i,8
208350,131784,8,S,a,o,m,i,12
208351,16704,8,S,a,o,m,i,6
208352,13087,8,C,h,l,e,g,11
208353,23161,8,S,a,o,m,i,20
208354,42452,8,S,a,l,e,g,11
208355,20951,8,M,e,n,g,u,12
208356,129,8,S,a,o,m,i,5
208357,33310,8,P,h,o,m,i,5
208358,10457,8,S,a,l,e,g,7
208359,20950,8,P,h,l,a,n,11
208360,953,8,M,e,o,m,i,12
208361,47821,8,P,h,n,g,u,16
208362,74088,8,S,a,o,m,i,8
208363,8844,8,P,h,o,l,e,11
208364,20427,8,S,a,l,e,g,9
208365,1053,8,P,h,n,g,u,6
208366,10878,8,M,e,l,e,g,9
208367,98731,8,C,h,o,m,i,22
208368,19310,8,M,e,o,l,e,8
208369,22500,8,S,a,l,a,n,6
208370,49090,8,S,a,o,m,i,9
208371,96165,8,P,h,n,g,u,6
208372,105942,8,S,a,o,m,i,15
208373,3816,8,P,h,o,m,i,5
208374,13050,8,S,a,o,m,i,7
208375,26224,8,S,a,l,a,n,13
208376,32766,8,P,h,o,m,i,4
208377,50368,8,P,h,o,m,i,4
208378,1009,8,S,a,o,m,i,5
208379,175609,8,P,h,n,g,u,11
208380,192410,8,P,h,n,g,u,3
208381,14547,8,S,a,o,m,i,10
208382,16124,8,S,a,l,e,g,6
208383,33596,8,P,h,o,l,e,14
208384,36639,8,S,a,o,l,e,11
208385,22292,8,M,e,n,g,u,7
208386,33303,8,S,a,o,m,i,1
208387,1022,8,P,h,o,l,e,5
208388,3151,8,P,h,n,g,u,4
208389,9294,8,P,h,o,l,e,5
208390,5461,8,P,h,o,m,i,4
208391,7847,8,P,h,o,l,e,9
208392,10032,8,P,h,o,l,e,5
208393,20434,8,P,h,o,l,e,3
208394,53974,8,S,a,o,m,i,8
208395,36574,8,P,h,n,g,u,4
208396,74066,8,S,a,o,m,i,11
208397,9264,8,P,h,l,a,n,5
208398,10157,8,P,h,o,l,e,13
208399,45155,8,S,a,l,e,g,10
208400,49116,8,S,a,o,l,e,3
208401,11313,8,P,h,n,g,u,6
208402,13924,8,P,h,n,g,u,3
208403,58338,8,S,a,l,e,g,5
208404,75832,8,P,h,o,l,e,9
208405,5467,8,P,h,o,m,i,7
208406,21284,8,S,a,o,l,e,6
208407,28273,8,M,e,o,m,i,11
208408,50585,8,S,a,l,a,n,11
208409,9802,8,P,h,o,m,i,5
208410,14849,8,S,a,l,e,g,12
208411,16260,8,S,a,o,m,i,5
208412,22509,8,P,h,o,m,i,8
208413,38266,8,P,h,o,m,i,8
208414,48408,8,S,a,l,a,n,3
208415,13921,8,C,h,l,a,n,7
208416,72040,8,P,h,l,a,n,1
208417,105141,8,M,e,o,l,e,12
208418,5460,8,M,e,l,e,g,5
208419,16261,8,S,a,o,m,i,8
208420,80455,8,M,e,o,l,e,22
208421,12001,8,S,a,o,m,i,9
208422,33323,8,M,e,o,m,i,13
208423,4825,8,P,h,o,m,i,4
208424,155747,8,S,a,l,a,n,6
208425,3817,8,S,a,o,m,i,4
208426,34022,8,C,h,l,e,g,3
208427,1030,8,P,h,o,m,i,4
208428,41635,8,P,h,n,g,u,11
208429,320310,8,P,h,o,m,i,14
208430,6217,8,S,a,l,e,g,3
208431,14937,8,C,h,n,g,u,3
208432,21059,8,S,a,l,a,n,4
208433,22598,8,S,a,l,e,g,5
208434,23916,8,M,e,l,e,g,5
208435,43585,8,P,h,o,m,i,13
208436,3486,8,P,h,n,g,u,7
208437,23289,8,P,h,n,g,u,7
208438,227580,8,S,a,o,l,e,2
208439,1586,8,P,h,n,g,u,3
208440,15529,8,P,h,n,g,u,7
208441,25899,8,P,h,n,g,u,3
208442,65731,8,P,h,o,l,e,14
208443,72657,8,M,e,l,e,g,5
208444,19924,8,S,a,l,e,g,7
208445,38735,8,P,h,n,g,u,8
208446,127863,8,M,e,l,e,g,1
208447,20364,8,P,h,o,m,i,3
208448,49332,8,S,a,o,m,i,8
208449,160693,8,P,h,l,a,n,1
208450,215944,8,P,h,n,g,u,8
208451,30443,8,P,h,n,g,u,3
208452,34259,8,S,a,o,m,i,8
208453,49108,8,P,h,o,m,i,4
208454,20439,8,M,e,l,e,g,5
208455,48640,8,S,a,l,a,n,1
208456,56997,8,P,h,o,m,i,9
208457,9018,8,P,h,o,l,e,11
208458,13915,8,P,h,n,g,u,5
208459,3098,8,S,a,o,l,e,2
208460,27901,8,P,h,n,g,u,4
208461,8006,8,P,h,n,g,u,5
208462,20401,8,P,h,l,a,n,8
208463,39761,8,P,h,o,m,i,10
208464,54847,8,S,a,o,m,i,5
208465,138905,8,P,h,n,g,u,6
208466,171031,8,M,e,o,l,e,4
208467,194842,8,S,a,o,m,i,5
208468,13916,8,P,h,o,m,i,8
208469,28476,8,S,a,o,l,e,4
208470,95281,8,S,a,o,m,i,6
208471,567981,8,P,h,o,l,e,10
208472,972,8,P,h,n,g,u,2
208473,18710,8,C,h,n,g,u,5
208474,20286,8,S,a,o,m,i,5
208475,26795,8,P,h,n,g,u,12
208476,40348,8,S,a,o,m,i,4
208477,36253,8,S,a,o,m,i,2
208478,36887,8,M,e,o,m,i,2
208479,48642,8,P,h,n,g,u,3
208480,167569,8,S,a,l,e,g,3
208481,9893,8,M,e,o,l,e,7
208482,15798,8,C,h,o,m,i,6
208483,25886,8,M,e,o,l,e,3
208484,34161,8,P,h,l,a,n,3
208485,40321,8,P,h,o,m,i,3
208486,65030,8,S,a,l,e,g,10
208487,551222,8,P,h,o,m,i,7
208488,10025,8,M,e,l,e,g,4
208489,10345,8,P,h,o,m,i,2
208490,19094,8,S,a,o,m,i,7
208491,19578,8,S,a,o,m,i,2
208492,19934,8,P,h,n,g,u,4
208493,22617,8,C,h,l,a,n,4
208494,40027,8,S,a,o,l,e,6
208495,101866,8,S,a,o,m,i,2
208496,131504,8,P,h,n,g,u,5
208497,8842,8,S,a,o,m,i,6
208498,10875,8,S,a,l,e,g,4
208499,22146,8,S,a,o,l,e,6
208500,31772,8,S,a,o,m,i,8
208501,42423,8,S,a,o,m,i,5
208502,122363,8,P,h,l,a,n,8
208503,222129,8,S,a,o,l,e,11
208504,351348,8,S,a,l,e,g,4
208505,540666,8,P,h,n,g,u,11
208506,661164,8,S,a,o,l,e,3
208507,16791,8,M,e,o,m,i,1
208508,16951,8,S,a,l,e,g,5
208509,21517,8,S,a,l,a,n,3
208510,25806,8,S,a,o,m,i,6
208511,48610,8,C,h,o,m,i,11
208512,85665,8,S,a,o,m,i,9
208513,112569,8,P,h,o,m,i,3
208514,153085,8,M,e,o,l,e,8
208515,194843,8,P,h,o,m,i,3
208516,3069,8,P,h,n,g,u,4
208517,19305,8,P,h,n,g,u,3
208518,19309,8,M,e,n,g,u,8
208519,20284,8,P,h,o,m,i,1
208520,22866,8,S,a,o,m,i,3
208521,35832,8,P,h,o,m,i,3
208522,37228,8,S,a,l,e,g,1
208523,40026,8,P,h,o,m,i,7
208524,48646,8,C,h,n,g,u,2
208525,8619,8,S,a,o,m,i,5
208526,22551,8,S,a,l,a,n,8
208527,22614,8,M,e,n,g,u,3
208528,22653,8,S,a,o,m,i,3
208529,34017,8,P,h,o,m,i,4
208530,35516,8,C,h,n,g,u,4
208531,44672,8,P,h,n,g,u,1
208532,295559,8,S,a,o,l,e,3
208533,26760,8,S,a,l,e,g,6
208534,28595,8,S,a,o,m,i,4
208535,34287,8,M,e,n,g,u,6
208536,34611,8,P,h,l,a,n,7
208537,44704,8,S,a,o,l,e,8
208538,68742,8,P,h,n,g,u,7
208539,83959,8,S,a,o,l,e,9
208540,10759,8,P,h,l,a,n,5
208541,15658,8,P,h,o,m,i,2
208542,21960,8,P,h,o,l,e,4
208543,38772,8,S,a,l,e,g,3
208544,60950,8,P,h,n,g,u,5
208545,93024,8,S,a,o,m,i,3
208546,101563,8,M,e,l,e,g,3
208547,110867,8,S,a,o,m,i,6
208548,180841,8,S,a,o,m,i,8
208549,19287,8,P,h,l,a,n,3
208550,20849,8,M,e,o,l,e,2
208551,20854,8,P,h,o,m,i,2
208552,33554,8,S,a,o,m,i,5
208553,49748,8,M,e,o,m,i,4
208554,60979,8,S,a,o,m,i,4
208555,63195,8,S,a,l,a,n,6
208556,182014,8,M,e,n,g,u,1
208557,334876,8,S,a,l,e,g,6
208558,353087,8,S,a,o,m,i,7
208559,25480,8,S,a,o,l,e,4
208560,31261,8,S,a,o,m,i,3
208561,31863,8,S,a,o,m,i,4
208562,32822,8,S,a,l,e,g,5
208563,33620,8,S,a,o,m,i,4
208564,41013,8,P,h,o,m,i,5
208565,42427,8,P,h,n,g,u,1
208566,66549,8,S,a,l,e,g,2
208567,81938,8,P,h,n,g,u,4
208568,118421,8,S,a,l,e,g,3
208569,141727,8,M,e,o,m,i,3
208570,156628,8,M,e,n,g,u,4
208571,167819,8,S,a,o,m,i,3
208572,181210,8,S,a,l,a,n,1
208573,16721,8,S,a,o,m,i,5
208574,17524,8,P,h,l,a,n,2
208575,20290,8,M,e,o,m,i,2
208576,28412,8,P,h,o,m,i,4
208577,32339,8,P,h,o,m,i,1
208578,33444,8,S,a,o,m,i,2
208579,48641,8,P,h,n,g,u,2
208580,76588,8,M,e,l,e,g,1
208581,85963,8,M,e,n,g,u,3
208582,89752,8,P,h,o,l,e,5
208583,176621,8,S,a,o,m,i,1
208584,194845,8,S,a,o,l,e,8
208585,1518,8,P,h,o,m,i,3
208586,10009,8,S,a,o,l,e,7
208587,12217,8,C,h,o,m,i,3
208588,16702,8,P,h,n,g,u,2
208589,19842,8,P,h,n,g,u,6
208590,25613,8,S,a,o,m,i,4
208591,33933,8,P,h,o,m,i,1
208592,40886,8,C,h,o,m,i,3
208593,76040,8,S,a,o,l,e,1
208594,97653,8,S,a,l,a,n,4
208595,111473,8,P,h,n,g,u,1
208596,133531,8,S,a,l,a,n,3
208597,136876,8,M,e,o,l,e,10
208598,153824,8,P,h,o,m,i,3
208599,231563,8,P,h,o,m,i,2
208600,298096,8,S,a,o,l,e,6
208601,449915,8,P,h,l,a,n,7
208602,10461,8,M,e,o,l,e,1
208603,20301,8,S,a,o,m,i,4
208604,30236,8,S,a,o,m,i,3
208605,49600,8,M,e,n,g,u,3
208606,305375,8,P,h,n,g,u,4
208607,10492,8,C,h,l,e,g,2
208608,11798,8,S,a,l,e,g,2
208609,13917,8,S,a,o,m,i,3
208610,23948,8,C,h,o,m,i,1
208611,35830,8,S,a,o,m,i,2
208612,44703,8,P,h,o,m,i,2
208613,101867,8,S,a,l,a,n,4
208614,122826,8,C,h,n,g,u,2
208615,213570,8,S,a,l,a,n,19
208616,20192,8,S,a,o,m,i,1
208617,54844,8,M,e,n,g,u,2
208618,59677,8,S,a,o,l,e,4
208619,102019,8,S,a,l,a,n,3
208620,188242,8,P,h,l,a,n,4
208621,251727,8,S,a,l,e,g,4
208622,256561,8,S,a,o,m,i,3
208623,465788,8,S,a,l,e,g,9
208624,3819,8,S,a,o,m,i,4
208625,20288,8,P,h,n,g,u,7
208626,22540,8,S,a,l,e,g,2
208627,27747,8,P,h,o,l,e,3
208628,29969,8,C,h,l,e,g,2
208629,33613,8,S,a,o,m,i,2
208630,48645,8,S,a,l,e,g,1
208631,53155,8,S,a,l,e,g,5
208632,64278,8,M,e,l,e,g,1
208633,105100,8,M,e,n,g,u,5
208634,33667,8,S,a,o,m,i,5
208635,40276,8,P,h,l,a,n,5
208636,89233,8,S,a,o,m,i,7
208637,126462,8,S,a,o,l,e,3
208638,282997,8,P,h,o,m,i,2
208639,315888,8,S,a,l,a,n,15
208640,11969,8,C,h,o,m,i,2
208641,16988,8,P,h,l,a,n,1
208642,23615,8,M,e,o,m,i,2
208643,31719,8,S,a,o,m,i,3
208644,48963,8,S,a,l,a,n,2
208645,70254,8,M,e,o,m,i,3
208646,78596,8,C,h,n,g,u,1
208647,256774,8,S,a,o,l,e,4
208648,515798,8,M,e,o,m,i,2
208649,817406,8,P,h,o,m,i,3
208650,16713,8,S,a,l,a,n,3
208651,19922,8,C,h,l,e,g,1
208652,22533,8,S,a,o,l,e,1
208653,29795,8,M,e,l,e,g,4
208654,35531,8,S,a,l,e,g,2
208655,88394,8,P,h,n,g,u,3
208656,97190,8,S,a,o,m,i,4
208657,99108,8,P,h,n,g,u,3
208658,104107,8,S,a,o,m,i,6
208659,149429,8,P,h,o,m,i,3
208660,414405,8,S,a,l,a,n,11
208661,1033,8,P,h,l,a,n,1
208662,11745,8,M,e,n,g,u,2
208663,22612,8,P,h,o,l,e,3
208664,24260,8,P,h,o,m,i,3
208665,28123,8,M,e,o,m,i,4
208666,28205,8,P,h,n,g,u,1
208667,58366,8,P,h,o,m,i,6
208668,74073,8,P,h,o,m,i,2
208669,90627,8,S,a,l,e,g,3
208670,111671,8,P,h,n,g,u,3
208671,248943,8,S,a,l,e,g,1
208672,254240,8,S,a,l,e,g,3
208673,358602,8,C,h,o,m,i,3
208674,19866,8,S,a,o,l,e,1
208675,20075,8,C,h,l,e,g,6
208676,22539,8,P,h,o,l,e,2
208677,32837,8,M,e,o,l,e,2
208678,93075,8,P,h,n,g,u,1
208679,128945,8,P,h,n,g,u,5
208680,251997,8,P,h,n,g,u,2
208681,19286,8,S,a,o,m,i,2
208682,20084,8,P,h,o,m,i,3
208683,22516,8,S,a,o,m,i,2
208684,23613,8,M,e,n,g,u,5
208685,25514,8,M,e,o,l,e,2
